Time (s),Ux,Uy,Uz,k,omega,p
314,0.000524164253071,3.09017888922e-05,0.000869527259869,0.0011355479983,1.52069227538e-05,0.00936197503813
315,0.000522048373512,3.06740342901e-05,0.000864920863053,0.00113307357609,1.51069950762e-05,0.00931961983444
316,0.000520281774302,3.04296043001e-05,0.000859910646262,0.00113067814516,1.50082935793e-05,0.00928455555868
317,0.000519065434061,3.01857882622e-05,0.000855514535108,0.00112835699902,1.49089108895e-05,0.00924245168992
318,0.000518673893737,2.99451599749e-05,0.000851376271666,0.00112598951234,1.48080586133e-05,0.00921018997662
319,0.000518847514995,2.9717378667e-05,0.000847923757731,0.00112363923971,1.4705767442e-05,0.00918132000447
320,0.000519381219761,2.94985816932e-05,0.000844629727158,0.00112135009549,1.46072383904e-05,0.00916022404791
321,0.000520401461747,2.92985670558e-05,0.000841908877738,0.00111911431698,1.45087109599e-05,0.00914365524775
322,0.000521353699134,2.9103443882e-05,0.000839833418466,0.0011170059088,1.44100458675e-05,0.00911902823845
323,0.000522717749231,2.89234099446e-05,0.000839000453929,0.00111497436189,1.43122517706e-05,0.00908021873844
324,0.000524543446235,2.87446475644e-05,0.000837618297896,0.00111294912656,1.42176157121e-05,0.00906097532781
325,0.000526442796645,2.85825081948e-05,0.000836847462197,0.00111106366555,1.4127973326e-05,0.00904248109144
326,0.000528384786116,2.83914962049e-05,0.000836233939823,0.00110925058018,1.40416710125e-05,0.00903809378508
327,0.000529900169041,2.82159413226e-05,0.000835847183649,0.00110762095089,1.39613347376e-05,0.00904192983707
328,0.000530965805628,2.80427828744e-05,0.000834552990133,0.00110614518804,1.38852744133e-05,0.00902947166039
329,0.000532235131433,2.78481128268e-05,0.000833806372896,0.00110479684588,1.38035855015e-05,0.00900719945148
330,0.000533618831498,2.76599714109e-05,0.00083386362578,0.0011035323787,1.37270532366e-05,0.00899155388131
331,0.000534780661335,2.75168824368e-05,0.000833535483512,0.00110234486126,1.36537572875e-05,0.00898034021818
332,0.000535060540707,2.73818434017e-05,0.000832942503636,0.0011012932101,1.35825714261e-05,0.0089540142943
333,0.00053454570438,2.72541121473e-05,0.000831668559843,0.00110050995492,1.35133497098e-05,0.00892196695418
334,0.000533464071044,2.71186818524e-05,0.000830546293494,0.00109983466993,1.3443913332e-05,0.0089099265382
335,0.000532419142376,2.70043180787e-05,0.000829143219643,0.00109934137593,1.33770394441e-05,0.00890109228566
336,0.000531096844305,2.6904120926e-05,0.000826743957214,0.00109900216888,1.33107972505e-05,0.00888721094927
337,0.0005299858544,2.68048975447e-05,0.000824464860781,0.00109888367704,1.32511581106e-05,0.00888462971637
338,0.000527990506541,2.67004303016e-05,0.000821804704433,0.00109895754877,1.31917724979e-05,0.0088718372331
339,0.000525521142873,2.66142957875e-05,0.000818436299958,0.00109917646506,1.31369002586e-05,0.00884829742733
340,0.000522155280737,2.65172135181e-05,0.000813947766612,0.00109950977297,1.30791526416e-05,0.00882168805929
341,0.000518478262368,2.64186627232e-05,0.000809785279286,0.00109992798583,1.302461813e-05,0.00879844698566
342,0.000514330688282,2.63126610348e-05,0.000805137040485,0.00110053565583,1.29735983908e-05,0.00877535831181
343,0.000510388605728,2.62071175959e-05,0.00080052589191,0.00110128554981,1.29221890137e-05,0.00874102073548
344,0.000506862265608,2.61052588048e-05,0.000796187955667,0.00110215744936,1.28724824982e-05,0.00870033426278
345,0.000503634220976,2.60192829452e-05,0.000792742983319,0.00110315572341,1.28299514159e-05,0.00868164969498
346,0.000500097549679,2.59247884467e-05,0.000789408673676,0.00110429488523,1.27895160189e-05,0.00868024359125
347,0.000497230162833,2.58343860895e-05,0.000787495217467,0.00110559518087,1.27551233117e-05,0.00867729941869
348,0.000494017492621,2.57263093272e-05,0.00078625908218,0.00110704318801,1.27188511436e-05,0.00867048921616
349,0.000491557552956,2.56119301207e-05,0.000785786862215,0.00110855374548,1.26870199272e-05,0.00865091029448
350,0.000489160381371,2.54990669864e-05,0.000786605120712,0.0011101705099,1.26542574756e-05,0.00863299776387
351,0.000487426964998,2.540773454e-05,0.00078709180886,0.00111187265451,1.26261130905e-05,0.00862775761088
352,0.000485833215759,2.53380515648e-05,0.000788326106445,0.00111371742658,1.25971564801e-05,0.00861747622956
353,0.000484758674911,2.52811143376e-05,0.000790234197862,0.00111562624021,1.25754049307e-05,0.00860685342537
354,0.000484133961918,2.52149996166e-05,0.000793148752151,0.00111762231455,1.25546785584e-05,0.00860027938404
355,0.000484037155248,2.5145331921e-05,0.000797170065357,0.00111976000455,1.25381079408e-05,0.00860542865869
356,0.000484652743247,2.50996394171e-05,0.000801941374855,0.00112204740714,1.25223698537e-05,0.00861755102352
357,0.000486043566508,2.50702613656e-05,0.000807243149437,0.00112442655684,1.25109855722e-05,0.00863050437116
358,0.000487460776294,2.50468494338e-05,0.000814032634294,0.00112680638453,1.24963149039e-05,0.00863904135812
359,0.000489198766384,2.50276018312e-05,0.000821968008887,0.00112923404954,1.24833824656e-05,0.00865661439729
360,0.000491199618766,2.50127185521e-05,0.000829891627821,0.00113174163079,1.24715385979e-05,0.00867592564588
361,0.000493926227046,2.49906089853e-05,0.000838083938039,0.00113434318114,1.24591873194e-05,0.00870467710541
362,0.000496225108935,2.49895934484e-05,0.000846187768676,0.00113702437808,1.24505626431e-05,0.00873558965567
363,0.000498804590354,2.50003794006e-05,0.000853345935885,0.00113980508648,1.24419617228e-05,0.00874771122234
364,0.000502057480487,2.50125810147e-05,0.000860319880125,0.00114274193135,1.24334819554e-05,0.00876101687207
365,0.000505447664216,2.5032551186e-05,0.000867257088301,0.00114571685693,1.24228727304e-05,0.00877548455653
366,0.000509566222346,2.50876189921e-05,0.00087421089334,0.00114883029595,1.24148482555e-05,0.00879121096415
367,0.00051338320625,2.5141468063e-05,0.000880886255135,0.0011520557925,1.2405385645e-05,0.00880281655729
368,0.000517147716493,2.51884084802e-05,0.000887085106052,0.00115537631926,1.23983426122e-05,0.0088168094293
369,0.000521459023967,2.52348080585e-05,0.000892179528389,0.00115871679846,1.23914012989e-05,0.00883886103519
370,0.000525620797828,2.52734763351e-05,0.000897088475195,0.00116219923129,1.23828234832e-05,0.00887598337693
371,0.000530044641423,2.53220435406e-05,0.000901362840679,0.00116584164282,1.23773989249e-05,0.00892162202711
372,0.000534023041443,2.5354503141e-05,0.000905414110595,0.00116965292852,1.23747618996e-05,0.00894744849102
373,0.00053802879915,2.5406313123e-05,0.000909121772601,0.00117362253792,1.23714844619e-05,0.00895334887352
374,0.000541285692955,2.54639733432e-05,0.000911572964734,0.00117786782285,1.23667974888e-05,0.00896664416897
375,0.000544914372493,2.55200837651e-05,0.000914685571498,0.00118232439711,1.23622099235e-05,0.00898811810167
376,0.000548039395289,2.55918999988e-05,0.000917994754866,0.00118695930172,1.23586164026e-05,0.00902349284926
377,0.000550561034219,2.56716032769e-05,0.000920423395258,0.00119169271121,1.23492955999e-05,0.00904027116015
378,0.000551992067678,2.57647885162e-05,0.000922115429237,0.00119652368152,1.23361160096e-05,0.00904017781072
379,0.000553945908489,2.58601867568e-05,0.000924234447973,0.00120136495732,1.23170087342e-05,0.00905221165925
380,0.000555274994857,2.59535327794e-05,0.000925380664216,0.00120625376685,1.22948613679e-05,0.00904836795985
381,0.000556509525029,2.60292524127e-05,0.000925605721472,0.00121115535674,1.22725534129e-05,0.00905702263114
382,0.00055701976836,2.60869385461e-05,0.000926113897017,0.00121614014745,1.22462861043e-05,0.00906333940067
383,0.000556450470892,2.61350733314e-05,0.000925604611434,0.00122123171633,1.22189148721e-05,0.0090553033226
384,0.000555729279786,2.61598895419e-05,0.00092517539653,0.00122640786674,1.21911698547e-05,0.00905557087069
385,0.000555015750234,2.61895439636e-05,0.000924550468606,0.00123155962064,1.21584928065e-05,0.00906864669751
386,0.000553780827274,2.61942515329e-05,0.000924418501869,0.00123661127223,1.2119890387e-05,0.00908713296767
387,0.000551680057626,2.6210350954e-05,0.000924030070734,0.00124150366388,1.20784928475e-05,0.00909381622809
388,0.000548861056272,2.62106079586e-05,0.00092308041993,0.0012463472801,1.20330464594e-05,0.00909598468391
389,0.00054443724193,2.62105645485e-05,0.000920919849242,0.00125099063588,1.19841365738e-05,0.00911205668817
390,0.000539604362457,2.61811761798e-05,0.000917966284933,0.00125544829852,1.1932183242e-05,0.00912817330294
391,0.000535099750645,2.61460959354e-05,0.000915557472902,0.00125971982244,1.187698434e-05,0.00912210430917
392,0.000529994310239,2.61111236032e-05,0.000911627044215,0.00126409421059,1.18211471223e-05,0.00912747468679
393,0.000525037924173,2.6072710725e-05,0.000906809899372,0.00126867808408,1.17583617573e-05,0.00914227981399
394,0.000520166386698,2.6038845657e-05,0.000902626330268,0.0012732623193,1.16927757087e-05,0.00913466167347
395,0.000516025270306,2.602602942e-05,0.000898227944195,0.001277795325,1.16206119011e-05,0.00911546180054
396,0.000511960937125,2.60083040824e-05,0.000894318069836,0.00128234930726,1.15504196464e-05,0.00908156413766
397,0.000508272336596,2.60018598587e-05,0.000890373838288,0.00128699107821,1.14747617737e-05,0.00905161375021
398,0.000504010460398,2.59677420189e-05,0.000884644972305,0.0012916559501,1.13993104471e-05,0.00901510837797
399,0.0004994452509,2.59334842094e-05,0.000878529238763,0.0012962911664,1.13176787363e-05,0.00895595158792
400,0.000495219111405,2.58831782488e-05,0.000872889672349,0.00130089901477,1.12373804882e-05,0.00889577683686
401,0.000491189187773,2.58197520943e-05,0.000867341514597,0.00130540951854,1.11594926834e-05,0.00884448367106
402,0.000488319442483,2.57713696822e-05,0.000862237647239,0.00131006351992,1.10783948855e-05,0.00880100918808
403,0.000486520931819,2.57562783943e-05,0.000858787886369,0.00131472327227,1.10028885749e-05,0.00874871188153
404,0.000485088276556,2.57461613179e-05,0.000856713798439,0.00131935774631,1.09271824628e-05,0.00869238519261
405,0.000483583554486,2.57467657129e-05,0.000856261850785,0.001323804558,1.08542784169e-05,0.00864291044488
406,0.000481046598425,2.57089843814e-05,0.000856025921249,0.00132813624105,1.07841186194e-05,0.00860632832205
407,0.000477791229823,2.56547422685e-05,0.000855104256776,0.00133241591437,1.07211554346e-05,0.00855749892333
408,0.000474100672807,2.55887300123e-05,0.00085440817953,0.00133666236768,1.06586812639e-05,0.00849435070636
409,0.000470306473427,2.55249707618e-05,0.000853041935626,0.00134093651824,1.06000405643e-05,0.00843127592841
410,0.000466802703437,2.54266744469e-05,0.000851050474925,0.00134520269575,1.0538292708e-05,0.00839046951324
411,0.00046343375624,2.53167421543e-05,0.00084854144556,0.00134920559965,1.04816065416e-05,0.00833999597251
412,0.000459822974598,2.518023194e-05,0.000845799743718,0.00135323039652,1.04299012845e-05,0.00827824921117
413,0.000455605550913,2.50232957486e-05,0.000842135561892,0.00135711124601,1.03822622701e-05,0.00821364033046
414,0.000451272454528,2.48639072705e-05,0.000837817651763,0.00136082184595,1.03370847156e-05,0.00817986729313
415,0.000447638035781,2.46962299831e-05,0.000834122384279,0.00136429070695,1.02930228392e-05,0.00812766035667
416,0.000443887602164,2.45512956999e-05,0.000829268599051,0.001367619677,1.02486212201e-05,0.00805798271831
417,0.000440264354226,2.44179291206e-05,0.000823819138848,0.00137100408138,1.02079854501e-05,0.00799835083182
418,0.000436179760969,2.42806733435e-05,0.000817755838204,0.00137421700015,1.01659416157e-05,0.00796805837355
419,0.000432379149577,2.41390496695e-05,0.000811933728921,0.00137722789205,1.01259079443e-05,0.00795519825491
420,0.000428482685244,2.39962102649e-05,0.000806179533716,0.00138007279244,1.0085409538e-05,0.00793195834151
421,0.000424840144876,2.38727455382e-05,0.000800551271039,0.00138271530948,1.00457960366e-05,0.00790743242628
422,0.00042096446302,2.37300126995e-05,0.000794898719223,0.0013851585517,1.00045237254e-05,0.00790691548879
423,0.000417240694427,2.3590675917e-05,0.000788984165185,0.00138754673673,9.96564646971e-06,0.00790568387117
424,0.000414043880894,2.34619395566e-05,0.000783700441528,0.0013897447356,9.92720690365e-06,0.00789162522618
425,0.00041149836943,2.33525656846e-05,0.000778781465424,0.0013918903584,9.88964213331e-06,0.00787937798499
426,0.00040899751369,2.32438215131e-05,0.000774197345466,0.00139394444541,9.8486401106e-06,0.00788249318377
427,0.000406365760315,2.31521481486e-05,0.000769016458385,0.00139589560144,9.80793045444e-06,0.00788352604688
428,0.000403704613425,2.30687248415e-05,0.000764228851078,0.00139791916426,9.76632699795e-06,0.00787965238116
429,0.000401749193164,2.30047962886e-05,0.000760208544126,0.00139987192097,9.72352212989e-06,0.00786486784501
430,0.000400383566672,2.29412942223e-05,0.00075699140513,0.00140171614749,9.67827121427e-06,0.00785228277921
431,0.00039933969493,2.28941409776e-05,0.00075465210014,0.00140355892575,9.63459589472e-06,0.00785946144551
432,0.000397974709327,2.2842482538e-05,0.000752505514933,0.00140530328869,9.58905850329e-06,0.00787724750881
433,0.000396912185193,2.28028985836e-05,0.000750421984603,0.00140690933303,9.54693116152e-06,0.00790362350294
434,0.000395811123757,2.2757620995e-05,0.000747945802761,0.0014083355473,9.5034217003e-06,0.00793700225273
435,0.000394332224054,2.271385085e-05,0.000745141512492,0.00140942284169,9.45837353702e-06,0.00797519659486
436,0.000392285594438,2.26489020543e-05,0.000741993334399,0.00141037279923,9.41372585487e-06,0.00799182287452
437,0.000389999417135,2.25792131793e-05,0.0007385307614,0.00141100304825,9.36992216324e-06,0.00799042903653
438,0.000387381486083,2.25007294214e-05,0.000734238768349,0.00141137001475,9.32400251604e-06,0.00799046609266
439,0.000384479881288,2.2419601363e-05,0.000729080533466,0.00141139980621,9.27847008813e-06,0.00801897385676
440,0.000380964110794,2.23157934223e-05,0.000723139584428,0.00141115611248,9.23132612478e-06,0.00804820235853
441,0.000377861069486,2.22111103883e-05,0.000716486408404,0.00141057398206,9.18837514764e-06,0.00806047279631
442,0.000374667113531,2.20701227112e-05,0.00070953728156,0.00140976234924,9.14075761514e-06,0.00803719617088
443,0.000371464211507,2.19303080804e-05,0.000702192808088,0.0014087285494,9.09454922155e-06,0.00802658987163
444,0.000367580074287,2.17903184426e-05,0.000694684916521,0.00140740376501,9.04744860575e-06,0.00801204347757
445,0.000363709431658,2.16647545605e-05,0.000687305635348,0.00140578574053,9.00047905093e-06,0.00799843963607
446,0.000359835088748,2.15409612693e-05,0.000679942144238,0.0014039045127,8.95302907497e-06,0.00799644347035
447,0.000356329051737,2.14218274492e-05,0.000672838395186,0.00140173571253,8.90430001655e-06,0.00799660010443
448,0.000352774748374,2.13039036202e-05,0.000665539554622,0.00139945972079,8.85557040336e-06,0.00797672806526
449,0.000349821307156,2.11933879929e-05,0.000658842707397,0.00139701368359,8.81120935028e-06,0.0079560429893
450,0.000347311136628,2.10908416297e-05,0.000653067168911,0.00139450240096,8.76964291029e-06,0.00792857739239
451,0.000345403375709,2.10088935952e-05,0.000648155061107,0.00139189071039,8.72694430745e-06,0.00790399728909
452,0.000343856693998,2.09347902851e-05,0.000644277024534,0.00138910326143,8.68452169734e-06,0.00789287783067
453,0.000342862666769,2.08575415962e-05,0.000641303574891,0.00138618189212,8.64005432178e-06,0.00789780122884
454,0.000342280285609,2.07932990333e-05,0.000638419279609,0.00138319330825,8.59751622076e-06,0.00790673627362
455,0.000342352365252,2.07667605719e-05,0.000636424084727,0.00138014437131,8.55682203557e-06,0.00789292905416
456,0.000342390518285,2.07298777568e-05,0.00063480256279,0.00137717543445,8.51465571701e-06,0.00788310289371
457,0.000342817978713,2.0685633607e-05,0.000633453315444,0.00137411987286,8.47727481805e-06,0.00788288366252
458,0.000343815023395,2.06170119952e-05,0.000631867815703,0.00137105823116,8.43510091629e-06,0.00790019106292
459,0.000344586019555,2.05369508843e-05,0.000629551351228,0.00136801394525,8.39823213009e-06,0.00792635619436
460,0.000345144229917,2.04443670851e-05,0.000626016447163,0.00136486496937,8.35610240291e-06,0.00794980152792
461,0.000345554376842,2.03492807355e-05,0.000622462516539,0.00136162734923,8.31981769954e-06,0.00797934730956
462,0.000345865783741,2.02421649994e-05,0.000618914068433,0.00135829891054,8.28039185606e-06,0.00800171531867
463,0.000346260869008,2.01446347052e-05,0.000614988319374,0.00135487701738,8.23769289119e-06,0.00803859846036
464,0.000346983295574,2.00311819735e-05,0.000611176197778,0.00135135304349,8.19640922952e-06,0.00809561240767
465,0.000348176286551,1.99115836992e-05,0.000607451721908,0.00134773336245,8.15781559079e-06,0.00816474508506
466,0.000349204531085,1.97915317228e-05,0.000603451069539,0.00134402237403,8.11980051802e-06,0.00821238764103
467,0.000350382055614,1.96826759802e-05,0.000599727802921,0.00134022591658,8.08934884055e-06,0.00822506727072
468,0.000351945183226,1.95746901405e-05,0.000595959834141,0.00133646378402,8.04975858361e-06,0.00822088992304
469,0.000353894661862,1.94738872398e-05,0.00059227288326,0.00133257210342,8.01254996793e-06,0.00825394774386
470,0.000355795713094,1.93770313878e-05,0.000588734206478,0.00132865052562,7.9707622093e-06,0.00829858647518
471,0.000357839434163,1.92916131754e-05,0.000585199053774,0.00132456906575,7.93099844388e-06,0.00832749080811
472,0.000360044148231,1.92164761583e-05,0.000582062085427,0.00132045110398,7.88903224268e-06,0.00834293802322
473,0.000362485750014,1.91419850265e-05,0.000579333986054,0.00131625543824,7.85150450949e-06,0.00838160719845
474,0.000364402182609,1.90676747987e-05,0.000576176470801,0.00131184713828,7.81036160963e-06,0.00842520495696
475,0.000366323627568,1.90166989362e-05,0.000573064614481,0.00130726609248,7.77146262727e-06,0.00844396735983
476,0.000368118102012,1.89615194201e-05,0.000569434450297,0.00130252995086,7.72918689844e-06,0.00844611343347
477,0.000370191880043,1.89121980952e-05,0.000565994501891,0.0012976863779,7.69007873424e-06,0.00846962569349
478,0.000372611122469,1.88626884829e-05,0.000562572910442,0.00129264194309,7.65071206758e-06,0.00849158723815
479,0.000375233653967,1.88265680867e-05,0.000559435285475,0.00128742784645,7.60950033918e-06,0.00850983415812
480,0.000377982684212,1.87891068541e-05,0.000556386760768,0.00128202212532,7.57197349895e-06,0.00850065763966
481,0.00038063218114,1.87611013078e-05,0.000553875697774,0.00127649059475,7.53358120512e-06,0.00850680702117
482,0.000383409024066,1.87380877317e-05,0.000551367892385,0.00127090365597,7.49470232241e-06,0.0085363538211
483,0.000386402412896,1.87244469754e-05,0.000549199395241,0.00126510104963,7.45981301579e-06,0.00858547391386
484,0.00038969905369,1.8722140602e-05,0.00054726713589,0.00125921260668,7.42256899565e-06,0.00858357831159
485,0.000393778574289,1.87198726675e-05,0.000545534574568,0.00125328979996,7.38720904556e-06,0.00856446060722
486,0.000398120636739,1.87253478405e-05,0.000544464286954,0.00124731432815,7.35420616353e-06,0.00855475358528
487,0.000403127792541,1.87653317207e-05,0.000543356439825,0.00124130260251,7.32275899404e-06,0.00856643751841
488,0.000408294135175,1.88245882652e-05,0.000542184947591,0.00123510833486,7.28789097105e-06,0.00859734161905
489,0.000413731531015,1.8904518659e-05,0.000541647170348,0.00122893947951,7.25575957252e-06,0.00863082762696
490,0.000419156963929,1.89835937781e-05,0.000541290135773,0.00122276416521,7.22585427016e-06,0.00863900300393
491,0.00042534468264,1.90632785939e-05,0.000540715560881,0.00121651771271,7.1969817088e-06,0.0086391274728
492,0.000431997756025,1.91706518187e-05,0.000540066222582,0.00121033381854,7.17178318924e-06,0.00861197728883
493,0.000438980446951,1.92892639347e-05,0.000539586486109,0.00120413135481,7.15125612293e-06,0.00855563223175
494,0.000445851403347,1.94105032185e-05,0.000539169557402,0.00119792451569,7.13319751947e-06,0.00858858815277
495,0.000452676085122,1.95198848107e-05,0.000538974605115,0.00119164667463,7.11407623509e-06,0.00862141047998
496,0.000459771062332,1.96177887402e-05,0.000538799856291,0.00118566688014,7.09848287052e-06,0.0086417854079
497,0.000467206965653,1.97106366777e-05,0.0005384306855,0.00117991559908,7.08514434074e-06,0.00865195573993
498,0.000474688935391,1.9794459137e-05,0.00053809274459,0.00117438503412,7.07371767018e-06,0.00867129744111
499,0.000482445989151,1.9875388433e-05,0.000537546464033,0.00116896446706,7.06211740102e-06,0.00870377653308
500,0.000490077104647,1.99333357775e-05,0.000536872062226,0.00116352854729,7.04858226236e-06,0.008740679841
501,0.000498179835054,1.99944072035e-05,0.000536183614626,0.00115819371647,7.03608455011e-06,0.00877561330445
502,0.000506022282699,2.00503171109e-05,0.000535551445047,0.00115283295745,7.02512911519e-06,0.00877278926149
503,0.000514107747107,2.01036878669e-05,0.000535082166854,0.00114752275291,7.02192411471e-06,0.00878739921718
504,0.000521910297514,2.01496570359e-05,0.000533800536749,0.00114243136927,7.02194233838e-06,0.00882776775137
505,0.000529381793211,2.02062060723e-05,0.000532217888971,0.00113732177727,7.02325269607e-06,0.00884992636899
506,0.000536146341567,2.02639071545e-05,0.000529767227774,0.00113215182712,7.01865404281e-06,0.00887015142393
507,0.000542811062113,2.03277261712e-05,0.000526747393079,0.0011268194307,7.01506347857e-06,0.00888074449585
508,0.000549344315288,2.03906551361e-05,0.000523691181953,0.0011213442941,7.01776026097e-06,0.00888392836278
509,0.000556304715895,2.04218362211e-05,0.000520680223238,0.0011158517992,7.0174119858e-06,0.00889913866939
510,0.000562428287161,2.04481284085e-05,0.000517984001097,0.00111045493508,7.01977066656e-06,0.00889887390272
511,0.000568102661167,2.04923891647e-05,0.000515060029938,0.00110485673007,7.02377546604e-06,0.00892192143041
512,0.000573283462848,2.05455361645e-05,0.00051191735539,0.00109912501207,7.02195603431e-06,0.00894805562029
513,0.0005785533939,2.06012668304e-05,0.000509841927838,0.00109317150679,7.02258362256e-06,0.00897999383083
514,0.000583101295834,2.06522068465e-05,0.000507535035756,0.0010870804303,7.01937307554e-06,0.00897549594092
515,0.000587626081233,2.07153185864e-05,0.00050508979104,0.0010808095905,7.02093763786e-06,0.00895453444517
516,0.000591193952856,2.07628648463e-05,0.000502700366926,0.00107430673963,7.02276712039e-06,0.00895019071803
517,0.000594563512826,2.08119783098e-05,0.000500038411027,0.0010676027191,7.02457232222e-06,0.0089295151888
518,0.000596044024827,2.08216869e-05,0.00049734246593,0.00106076322263,7.02059805416e-06,0.00885751723575
519,0.000596198654893,2.08516553435e-05,0.000494309888941,0.00105387239561,7.01246540313e-06,0.00878364205116
520,0.000595274094962,2.08772757916e-05,0.000491410530443,0.00104663427508,7.00169136946e-06,0.00872805599004
521,0.000593243371984,2.08702379334e-05,0.000488353950758,0.00103925402718,6.99203566341e-06,0.00870610539026
522,0.000589448543497,2.08173890661e-05,0.000485118469916,0.00103161896713,6.98008079895e-06,0.00868797575868
523,0.000584900509704,2.07388700832e-05,0.000481681090969,0.00102378414404,6.96397118019e-06,0.00867928278613
524,0.000578829721251,2.06636213971e-05,0.000478081823238,0.00101562753126,6.94808674049e-06,0.00865221143142
525,0.00057172870053,2.05729720623e-05,0.000474588633487,0.00100716037102,6.93322529723e-06,0.00859928981435
526,0.000564149615379,2.04474136057e-05,0.000471094913207,0.000998563180294,6.91447677513e-06,0.00854269899886
527,0.00055656649084,2.03239774484e-05,0.000467762009517,0.000989866067352,6.89569696127e-06,0.00852639252462
528,0.000549028684058,2.01851636323e-05,0.000464022966271,0.000981198311632,6.88157074102e-06,0.00852584041308
529,0.000541952182611,2.00519737908e-05,0.000460667148291,0.000972344552197,6.8648469873e-06,0.00853229342519
530,0.000534663300255,1.99346189779e-05,0.000457663072782,0.000963550630885,6.85163456425e-06,0.00849582713683
531,0.0005275801928,1.98527212928e-05,0.000454594606047,0.000954697693835,6.83890508841e-06,0.00846474095736
532,0.000520353272147,1.97684504227e-05,0.00045139759271,0.000945864163249,6.82327714379e-06,0.00844330000406
533,0.000513608367339,1.96905079144e-05,0.000448308437077,0.000937071822452,6.8085149974e-06,0.00843937584808
534,0.000507376851047,1.96076534071e-05,0.000445709956297,0.000928333049067,6.79179029344e-06,0.00845262782631
535,0.000501313388125,1.95342625688e-05,0.000443103555264,0.000919638776642,6.78198983457e-06,0.00844933583271
536,0.000495108673157,1.94701441365e-05,0.000440350800756,0.000910953010185,6.76970804383e-06,0.00842598284723
537,0.000489481418354,1.94157077821e-05,0.000437858593765,0.000902336488738,6.75983310384e-06,0.00839034141341
538,0.000483952001608,1.93808139127e-05,0.000435381556664,0.000893650391266,6.7411277457e-06,0.00837267773372
539,0.000478882996548,1.93577549226e-05,0.000434049383577,0.000885173160452,6.72272218958e-06,0.00835299652756
540,0.000475024497427,1.93467042087e-05,0.000433382811701,0.000876742253148,6.70615257179e-06,0.00832100414907
541,0.000470981409068,1.93437690512e-05,0.000432700074883,0.00086828248045,6.69395148085e-06,0.00829694600968
542,0.000466386386649,1.93531020097e-05,0.000432102230398,0.00085996568008,6.68263743834e-06,0.00826891756895
543,0.000462106347263,1.93891292654e-05,0.000431867879928,0.000851771698193,6.66881151561e-06,0.00824568672303
544,0.000458387672297,1.94320311849e-05,0.000431949381699,0.000843784836485,6.65601506706e-06,0.00820776970942
545,0.0004550648567,1.94705249261e-05,0.000432730806517,0.000835840024106,6.6446762297e-06,0.00816739858251
546,0.000451224261117,1.94761444223e-05,0.000433154760287,0.000827965369305,6.6339337717e-06,0.00814055752056
547,0.000446970612923,1.94790831551e-05,0.000433136451801,0.000819987824308,6.62170542504e-06,0.00811572763663
548,0.000442331532823,1.94810115269e-05,0.00043289370297,0.00081196330198,6.61097610362e-06,0.00808832868069
549,0.000438070953637,1.94431478951e-05,0.000432682096411,0.000803934221741,6.59887401654e-06,0.00806936067866
550,0.000433454921296,1.93772738836e-05,0.000432297707257,0.00079590167773,6.58746839027e-06,0.008035053807
551,0.000428774801578,1.93029846452e-05,0.000431794336761,0.000787796369453,6.57588296354e-06,0.00801145635854
552,0.000424422646492,1.92287681938e-05,0.000431386037457,0.000779583305483,6.56445548589e-06,0.00797368705545
553,0.000420380696361,1.91499577071e-05,0.000431068276657,0.000771359889957,6.55427189892e-06,0.00792607288123
554,0.000416793268077,1.90576108058e-05,0.000430977031787,0.000763110188744,6.54052412085e-06,0.00786580334235
555,0.000413841608555,1.89647517702e-05,0.000431247022205,0.000754574011184,6.52663442106e-06,0.00780394534887
556,0.000410863658758,1.88706575156e-05,0.000431947178076,0.000745883558732,6.51202434502e-06,0.00776538885118
557,0.000408077063317,1.87848345381e-05,0.000432708732065,0.00073689203489,6.4956517704e-06,0.00773027642214
558,0.000404989217046,1.87019840251e-05,0.000432994796221,0.000727903872017,6.48010260794e-06,0.00770175540546
559,0.000401571560242,1.86206919069e-05,0.000433454639318,0.000718942656244,6.46496990181e-06,0.00766060487156
560,0.000398291513916,1.85488218055e-05,0.000434135970522,0.000710017212244,6.44881732713e-06,0.0076438919037
561,0.000395334841158,1.84732628833e-05,0.000434976177332,0.000701163830944,6.43072569382e-06,0.00764007922172
562,0.000392495818894,1.84001635029e-05,0.00043556280834,0.00069229758216,6.41041653154e-06,0.00764227512332
563,0.000389979307683,1.8327278141e-05,0.000435986920031,0.000683509333221,6.39073901541e-06,0.00763424939062
564,0.000387479189373,1.82411176436e-05,0.000436477763876,0.000674787626334,6.36660357804e-06,0.00762350435561
565,0.000384918404623,1.81584771145e-05,0.000436949664913,0.000665988608842,6.34144432302e-06,0.00760831095123
566,0.000381987987623,1.80617888889e-05,0.000437077159745,0.000657183671738,6.31612760586e-06,0.00760319526788
567,0.000379400759016,1.79735346811e-05,0.000436999360634,0.000648395298558,6.28791487416e-06,0.00760945367811
568,0.000376553286318,1.78835396991e-05,0.000436919864347,0.000639709287108,6.25824173898e-06,0.00760658471382
569,0.000373764506568,1.77942600223e-05,0.00043680331346,0.000631118482639,6.22905734947e-06,0.00759364350337
570,0.000370655390616,1.76820417291e-05,0.000436497828798,0.000622548883953,6.20006396499e-06,0.00758027902702
571,0.000367668534732,1.75749370506e-05,0.000435997350653,0.000614071310301,6.17009352038e-06,0.00757364051167
572,0.000365074178099,1.74616740053e-05,0.000435429714608,0.000605638247943,6.14184780441e-06,0.00755442067241
