Time (s),Ux,Uy,Uz,p
393,0.0,1.0,0.0,0.37856206599353
394,0.0,1.0,0.0,0.3785620732896652
395,0.0,1.0,0.0,0.37856208265270064
396,0.0,1.0,0.0,0.37856209605339175
397,0.0,1.0,0.0,0.3785621144133726
398,0.0,1.0,0.0,0.37856213811040007
399,0.0,1.0,0.0,0.3785621687390782
400,0.0,1.0,0.0,0.3785622066433479
401,0.0,1.0,0.0,0.37856224925913434
402,0.0,1.0,0.0,0.3785622947525075
403,0.0,1.0,0.0,0.3785623406995056
404,0.0,1.0,0.0,0.37856238896719885
405,0.0,1.0,0.0,0.3785624386475011
406,0.0,1.0,0.0,0.3785624921936456
407,0.0,1.0,0.0,0.3785625484092787
408,0.0,1.0,0.0,0.3785626085787443
409,0.0,1.0,0.0,0.3785626712062463
410,0.0,1.0,0.0,0.37856273369211696
411,0.0,1.0,0.0,0.37856278877077587
412,0.0,1.0,0.0,0.3785628336372934
413,0.0,1.0,0.0,0.37856287022386703
414,0.0,1.0,0.0,0.37856290608420495
415,0.0,1.0,0.0,0.3785629428871516
416,0.0,1.0,0.0,0.37856297971549996
417,0.0,1.0,0.0,0.37856301395014236
418,0.0,1.0,0.0,0.3785630458487269
419,0.0,1.0,0.0,0.3785630751134326
420,0.0,1.0,0.0,0.3785631034602409
421,0.0,1.0,0.0,0.3785631284440916
422,0.0,1.0,0.0,0.37856315284240905
423,0.0,1.0,0.0,0.37856317747982915
424,0.0,1.0,0.0,0.37856320256788356
425,0.0,1.0,0.0,0.37856322728791025
426,0.0,1.0,0.0,0.37856325331733515
427,0.0,1.0,0.0,0.3785632785189789
428,0.0,1.0,0.0,0.37856330113973036
429,0.0,1.0,0.0,0.37856332042200064
430,0.0,1.0,0.0,0.3785633406932956
431,0.0,1.0,0.0,0.3785633642933236
432,0.0,1.0,0.0,0.3785633895506687
433,0.0,1.0,0.0,0.37856341178856207
434,0.0,1.0,0.0,0.37856343091902833
435,0.0,1.0,0.0,0.37856344833563255
436,0.0,1.0,0.0,0.37856346672277064
437,0.0,1.0,0.0,0.3785634843885632
438,0.0,1.0,0.0,0.37856350061414673
439,0.0,1.0,0.0,0.37856351458322984
440,0.0,1.0,0.0,0.37856352856685715
441,0.0,1.0,0.0,0.37856354101993545
442,0.0,1.0,0.0,0.3785635512064093
443,0.0,1.0,0.0,0.37856355966247396
444,0.0,1.0,0.0,0.3785635677317983
445,0.0,1.0,0.0,0.3785635757312495
446,0.0,1.0,0.0,0.3785635843700304
447,0.0,1.0,0.0,0.3785635918370494
448,0.0,1.0,0.0,0.37856360066978184
449,0.0,1.0,0.0,0.3785636099108215
450,0.0,1.0,0.0,0.37856361967539737
451,0.0,1.0,0.0,0.3785636248784069
452,0.0,1.0,0.0,0.3785636226372548
453,0.0,1.0,0.0,0.37856361161077634
454,0.0,1.0,0.0,0.37856359820843366
455,0.0,1.0,0.0,0.3785635811805496
456,0.0,1.0,0.0,0.3785635615683866
457,0.0,1.0,0.0,0.37856354010964777
458,0.0,1.0,0.0,0.3785635168584487
459,0.0,1.0,0.0,0.3785634881417525
460,0.0,1.0,0.0,0.3785634568869556
461,0.0,1.0,0.0,0.37856342354820477
462,0.0,1.0,0.0,0.37856338924371224
463,0.0,1.0,0.0,0.37856335262222246
464,0.0,1.0,0.0,0.37856331841442736
465,0.0,1.0,0.0,0.37856328398281597
466,0.0,1.0,0.0,0.3785632473671955
467,0.0,1.0,0.0,0.37856320457937054
468,0.0,1.0,0.0,0.37856315673681656
469,0.0,1.0,0.0,0.3785631029603048
470,0.0,1.0,0.0,0.37856304810727365
471,0.0,1.0,0.0,0.37856299085405765
472,0.0,1.0,0.0,0.378562937026076
473,0.0,1.0,0.0,0.37856288938374083
474,0.0,1.0,0.0,0.378562850924306
475,0.0,1.0,0.0,0.37856281316446827
476,0.0,1.0,0.0,0.37856277350891865
477,0.0,1.0,0.0,0.37856273174020233
478,0.0,1.0,0.0,0.3785626945757492
479,0.0,1.0,0.0,0.37856265622156965
480,0.0,1.0,0.0,0.37856261955544124
481,0.0,1.0,0.0,0.37856257664958826
482,0.0,1.0,0.0,0.37856252820028213
483,0.0,1.0,0.0,0.37856247567701257
484,0.0,1.0,0.0,0.37856242603486573
485,0.0,1.0,0.0,0.37856237423901284
486,0.0,1.0,0.0,0.37856232210524904
487,0.0,1.0,0.0,0.3785622667560606
488,0.0,1.0,0.0,0.3785622172846942
489,0.0,1.0,0.0,0.37856217259638636
490,0.0,1.0,0.0,0.37856213469785566
491,0.0,1.0,0.0,0.37856209764464416
492,0.0,1.0,0.0,0.3785620649962179
493,0.0,1.0,0.0,0.3785620329347278
494,0.0,1.0,0.0,0.37856200873377094
495,0.0,1.0,0.0,0.378561987762019
496,0.0,1.0,0.0,0.3785619744386067
497,0.0,1.0,0.0,0.37856196746004267
498,0.0,1.0,0.0,0.3785619693835361
499,0.0,1.0,0.0,0.37856197300199157
500,0.0,1.0,0.0,0.37856197904105715
501,0.0,1.0,0.0,0.3785619867249493
502,0.0,1.0,0.0,0.37856200237035426
503,0.0,1.0,0.0,0.3785620199195847
504,0.0,1.0,0.0,0.3785620416711175
505,0.0,1.0,0.0,0.37856206119444674
506,0.0,1.0,0.0,0.3785620806874242
507,0.0,1.0,0.0,0.3785620988558493
508,0.0,1.0,0.0,0.37856211735113054
509,0.0,1.0,0.0,0.3785621312883545
510,0.0,1.0,0.0,0.378562143926404
511,0.0,1.0,0.0,0.3785621534371567
512,0.0,1.0,0.0,0.37856216419781946
513,0.0,1.0,0.0,0.3785621752961983
514,0.0,1.0,0.0,0.3785621907207598
515,0.0,1.0,0.0,0.37856220492306913
516,0.0,1.0,0.0,0.37856221511598004
517,0.0,1.0,0.0,0.3785622180678104
518,0.0,1.0,0.0,0.37856221867743456
519,0.0,1.0,0.0,0.3785622178585054
520,0.0,1.0,0.0,0.37856221531480855
521,0.0,1.0,0.0,0.37856220445456706
522,0.0,1.0,0.0,0.3785621918570779
523,0.0,1.0,0.0,0.37856217655563085
524,0.0,1.0,0.0,0.37856216518989844
525,0.0,1.0,0.0,0.37856215836528606
526,0.0,1.0,0.0,0.3785621531518395
527,0.0,1.0,0.0,0.3785621419658461
528,0.0,1.0,0.0,0.37856213086942736
529,0.0,1.0,0.0,0.3785621222937146
530,0.0,1.0,0.0,0.3785621186489896
531,0.0,1.0,0.0,0.37856211696716763
532,0.0,1.0,0.0,0.37856211693823977
533,0.0,1.0,0.0,0.3785621115220417
534,0.0,1.0,0.0,0.37856210719843525
535,0.0,1.0,0.0,0.3785621054645268
536,0.0,1.0,0.0,0.378562105928115
537,0.0,1.0,0.0,0.3785621005159985
538,0.0,1.0,0.0,0.37856209327810775
539,0.0,1.0,0.0,0.3785620949240963
