Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 747",-2.509465878640e+01,3.311296038153e+00,-3.086696132419e+00,-2.564822406367e+01,3.354475324957e+00,-3.096091687943e+00,-5.535652772734e-01,4.317928680316e-02,-9.395555524031e-03
"                 748",-2.510071769566e+01,3.312696782915e+00,-3.083789963392e+00,-2.565408322811e+01,3.355871157869e+00,-3.093181487603e+00,-5.533655324458e-01,4.317437495432e-02,-9.391524210996e-03
"                 749",-2.510212478177e+01,3.312281387929e+00,-3.078669365518e+00,-2.565531914546e+01,3.355438412385e+00,-3.088057125864e+00,-5.531943636835e-01,4.315702445655e-02,-9.387760345683e-03
"                 750",-2.510819409738e+01,3.312476614887e+00,-3.077379347377e+00,-2.566121522687e+01,3.355627752156e+00,-3.086764431987e+00,-5.530211294930e-01,4.315113726900e-02,-9.385084609850e-03
"                 751",-2.510920589257e+01,3.310770395722e+00,-3.073524317100e+00,-2.566205834329e+01,3.353891755360e+00,-3.082923131708e+00,-5.528524507265e-01,4.312135963834e-02,-9.398814607592e-03
"                 752",-2.511360627421e+01,3.308451314842e+00,-3.075439975003e+00,-2.566626752357e+01,3.351548629803e+00,-3.084860358728e+00,-5.526612493567e-01,4.309731496100e-02,-9.420383725376e-03
"                 753",-2.511229668594e+01,3.303717637565e+00,-3.076517607376e+00,-2.566476288548e+01,3.346775273482e+00,-3.085961027382e+00,-5.524661995390e-01,4.305763591650e-02,-9.443420006312e-03
"                 754",-2.511531633040e+01,3.300332374028e+00,-3.081109920999e+00,-2.566756515503e+01,3.343380922175e+00,-3.090538151672e+00,-5.522488246357e-01,4.304854814715e-02,-9.428230672855e-03
"                 755",-2.511330928721e+01,3.296947517558e+00,-3.080211995782e+00,-2.566534274800e+01,3.339981107975e+00,-3.089608131754e+00,-5.520334607969e-01,4.303359041729e-02,-9.396135971758e-03
"                 756",-2.511535734411e+01,3.295617637586e+00,-3.080141213660e+00,-2.566715704149e+01,3.338643239200e+00,-3.089513499972e+00,-5.517996973888e-01,4.302560161370e-02,-9.372286311873e-03
"                 757",-2.511260037112e+01,3.294049811492e+00,-3.075205231803e+00,-2.566418226228e+01,3.337047897099e+00,-3.084566819568e+00,-5.515818911641e-01,4.299808560762e-02,-9.361587764643e-03
"                 758",-2.511568084463e+01,3.294362855789e+00,-3.072968187042e+00,-2.566705077535e+01,3.337346720378e+00,-3.082319695577e+00,-5.513699307194e-01,4.298386458893e-02,-9.351508535318e-03
"                 759",-2.511594514287e+01,3.294037331839e+00,-3.067612790698e+00,-2.566712113978e+01,3.336990067267e+00,-3.076967347008e+00,-5.511759969151e-01,4.295273542793e-02,-9.354556310284e-03
"                 760",-2.512219617027e+01,3.294973658827e+00,-3.065651581184e+00,-2.567317266288e+01,3.337909294467e+00,-3.075010481800e+00,-5.509764926107e-01,4.293563563991e-02,-9.358900615941e-03
"                 761",-2.512422794470e+01,3.295340143338e+00,-3.059748613856e+00,-2.567501640475e+01,3.338244201460e+00,-3.069118267664e+00,-5.507884600486e-01,4.290405812205e-02,-9.369653808393e-03
"                 762",-2.513082037868e+01,3.297641363417e+00,-3.055362763723e+00,-2.568140786046e+01,3.340517217034e+00,-3.064760145024e+00,-5.505874817818e-01,4.287585361718e-02,-9.397381300815e-03
"                 763",-2.513284457092e+01,3.299014839449e+00,-3.047272153401e+00,-2.568324769345e+01,3.341841514616e+00,-3.056713958359e+00,-5.504031225272e-01,4.282667516707e-02,-9.441804957864e-03
"                 764",-2.513946809440e+01,3.300382350623e+00,-3.043391017230e+00,-2.568969901949e+01,3.343182437238e+00,-3.052856395981e+00,-5.502309250920e-01,4.280008661529e-02,-9.465378751005e-03
"                 765",-2.514160154929e+01,3.299263270134e+00,-3.039271538072e+00,-2.569169244121e+01,3.342034941267e+00,-3.048739902951e+00,-5.500908919234e-01,4.277167113337e-02,-9.468364878996e-03
"                 766",-2.514882579429e+01,3.299031611769e+00,-3.038930409511e+00,-2.569877070349e+01,3.341794016923e+00,-3.048386473866e+00,-5.499449091966e-01,4.276240515436e-02,-9.456064354793e-03
"                 767",-2.515160480015e+01,3.297691437955e+00,-3.036097253430e+00,-2.570140526937e+01,3.340430886581e+00,-3.045543098091e+00,-5.498004692209e-01,4.273944862651e-02,-9.445844661445e-03
"                 768",-2.515766255039e+01,3.296465009357e+00,-3.036772236125e+00,-2.570729144452e+01,3.339195222213e+00,-3.046199533151e+00,-5.496288941335e-01,4.273021285605e-02,-9.427297026112e-03
"                 769",-2.515769883509e+01,3.293171875322e+00,-3.035540639686e+00,-2.570714932927e+01,3.335879571420e+00,-3.044950964802e+00,-5.494504941804e-01,4.270769609803e-02,-9.410325116427e-03
"                 770",-2.516104406861e+01,3.290164061411e+00,-3.038138352057e+00,-2.571029943387e+01,3.332867951607e+00,-3.047516832951e+00,-5.492553652561e-01,4.270389019659e-02,-9.378480894310e-03
"                 771",-2.515959515648e+01,3.286277017002e+00,-3.037835245629e+00,-2.570866553005e+01,3.328964504816e+00,-3.047183725420e+00,-5.490703735652e-01,4.268748781435e-02,-9.348479790748e-03
"                 772",-2.516219414939e+01,3.283848975143e+00,-3.039838932804e+00,-2.571105835326e+01,3.326520445909e+00,-3.049177237871e+00,-5.488642038695e-01,4.267147076621e-02,-9.338305066769e-03
"                 773",-2.516029911641e+01,3.281433711191e+00,-3.038240526850e+00,-2.570896692755e+01,3.324064686574e+00,-3.047594757898e+00,-5.486678111415e-01,4.263097538345e-02,-9.354231048242e-03
"                 774",-2.516383753699e+01,3.281581575208e+00,-3.036933154772e+00,-2.571230535763e+01,3.324184873194e+00,-3.046302107964e+00,-5.484678206443e-01,4.260329798561e-02,-9.368953192011e-03
"                 775",-2.516460786253e+01,3.281961917955e+00,-3.030716811023e+00,-2.571288821169e+01,3.324525896762e+00,-3.040104037718e+00,-5.482803491597e-01,4.256397880628e-02,-9.387226695816e-03
"                 776",-2.517165388549e+01,3.283221858663e+00,-3.027634823632e+00,-2.571973963512e+01,3.325757190229e+00,-3.037045896874e+00,-5.480857496290e-01,4.253533156611e-02,-9.411073241921e-03
"                 777",-2.517554197376e+01,3.282647109559e+00,-3.023699789096e+00,-2.572345264544e+01,3.325134775998e+00,-3.033153834058e+00,-5.479106716834e-01,4.248766643915e-02,-9.454044962353e-03
"                 778",-2.518404414926e+01,3.282583626180e+00,-3.024034001679e+00,-2.573176631188e+01,3.325022836956e+00,-3.033554527509e+00,-5.477221626246e-01,4.243921077660e-02,-9.520525830329e-03
"                 779",-2.518719902050e+01,3.281711308710e+00,-3.020743925608e+00,-2.573474138700e+01,3.324087377433e+00,-3.030337224901e+00,-5.475423665004e-01,4.237606872247e-02,-9.593299292661e-03
"                 780",-2.519347162392e+01,3.281866876386e+00,-3.019545605364e+00,-2.574083062611e+01,3.324207132726e+00,-3.029180126170e+00,-5.473590021896e-01,4.234025634023e-02,-9.634520806669e-03
"                 781",-2.519447006342e+01,3.280790282410e+00,-3.015138671715e+00,-2.574166979907e+01,3.323102792850e+00,-3.024775733169e+00,-5.471997356528e-01,4.231251044045e-02,-9.637061454496e-03
"                 782",-2.520014517227e+01,3.281121970555e+00,-3.013705062398e+00,-2.574717709815e+01,3.323433861658e+00,-3.023307331055e+00,-5.470319258863e-01,4.231189110307e-02,-9.602268657620e-03
"                 783",-2.520165455936e+01,3.280984225079e+00,-3.008608059240e+00,-2.574853516939e+01,3.323281066650e+00,-3.018176352197e+00,-5.468806100321e-01,4.229684157052e-02,-9.568292957095e-03
"                 784",-2.520656275469e+01,3.281225948535e+00,-3.007838887478e+00,-2.575328237353e+01,3.323515367251e+00,-3.017373380379e+00,-5.467196188415e-01,4.228941871623e-02,-9.534492901673e-03
"                 785",-2.520487298814e+01,3.279240169244e+00,-3.005818461699e+00,-2.575144684249e+01,3.321510496271e+00,-3.015318173404e+00,-5.465738543464e-01,4.227032702705e-02,-9.499711705557e-03
"                 786",-2.520625233082e+01,3.277707708887e+00,-3.007930456422e+00,-2.575266835917e+01,3.319978955165e+00,-3.017379680492e+00,-5.464160283507e-01,4.227124627852e-02,-9.449224070584e-03
"                 787",-2.520277119150e+01,3.274762125343e+00,-3.007398083878e+00,-2.574903667139e+01,3.317011789973e+00,-3.016824890315e+00,-5.462654798853e-01,4.224966463012e-02,-9.426806437084e-03
"                 788",-2.520355710273e+01,3.272239148067e+00,-3.011237091314e+00,-2.574964047218e+01,3.314462466044e+00,-3.020675712073e+00,-5.460833694479e-01,4.222331797675e-02,-9.438620759669e-03
"                 789",-2.520035650035e+01,3.269339468916e+00,-3.011258086659e+00,-2.574626584540e+01,3.311517606156e+00,-3.020730835714e+00,-5.459093450504e-01,4.217813724014e-02,-9.472749055035e-03
"                 790",-2.520300582515e+01,3.269420968273e+00,-3.011462986048e+00,-2.574873614746e+01,3.311565904843e+00,-3.020975313871e+00,-5.457303223114e-01,4.214493657040e-02,-9.512327823442e-03
"                 791",-2.520295943526e+01,3.270188466062e+00,-3.005002545360e+00,-2.574852454131e+01,3.312288002490e+00,-3.014563766410e+00,-5.455651060552e-01,4.209953642808e-02,-9.561221050217e-03
"                 792",-2.520864571716e+01,3.272146599536e+00,-3.000700960753e+00,-2.575402356528e+01,3.314214351580e+00,-3.010307619949e+00,-5.453778481201e-01,4.206775204329e-02,-9.606659196158e-03
"                 793",-2.521078553674e+01,3.272047372381e+00,-2.994553561614e+00,-2.575597419178e+01,3.314063420695e+00,-3.004224937588e+00,-5.451886550475e-01,4.201604831393e-02,-9.671375973381e-03
"                 794",-2.521782339071e+01,3.271712983352e+00,-2.993564785517e+00,-2.576278993256e+01,3.313682296063e+00,-3.003311508951e+00,-5.449665418508e-01,4.196931271114e-02,-9.746723433924e-03
"                 795",-2.522047961416e+01,3.269657829717e+00,-2.990642414517e+00,-2.576523081941e+01,3.311578697208e+00,-3.000446820344e+00,-5.447512052587e-01,4.192086749074e-02,-9.804405826951e-03
"                 796",-2.522649592219e+01,3.268592497546e+00,-2.990992502922e+00,-2.577103527480e+01,3.310500573729e+00,-3.000806001524e+00,-5.445393526154e-01,4.190807618350e-02,-9.813498602359e-03
"                 797",-2.522707406864e+01,3.266942315792e+00,-2.987375784116e+00,-2.577144686815e+01,3.308840323192e+00,-2.997173874608e+00,-5.443727995107e-01,4.189800740029e-02,-9.798090492291e-03
"                 798",-2.523100599294e+01,3.266859543157e+00,-2.985650861935e+00,-2.577522412984e+01,3.308765759950e+00,-2.995418675038e+00,-5.442181368979e-01,4.190621679210e-02,-9.767813102867e-03
"                 799",-2.523012934888e+01,3.265590738681e+00,-2.980595465069e+00,-2.577422338657e+01,3.307488329743e+00,-2.990345180390e+00,-5.440940376974e-01,4.189759106135e-02,-9.749715321316e-03
"                 800",-2.523244802589e+01,3.263839036028e+00,-2.981302251586e+00,-2.577641350525e+01,3.305740558048e+00,-2.991030771599e+00,-5.439654793614e-01,4.190152201987e-02,-9.728520012971e-03
"                 801",-2.522987296346e+01,3.260182407752e+00,-2.980737796720e+00,-2.577373485854e+01,3.302080201781e+00,-2.990442221978e+00,-5.438618950766e-01,4.189779402913e-02,-9.704425257626e-03
"                 802",-2.523171368503e+01,3.258186984634e+00,-2.983136063663e+00,-2.577545553014e+01,3.300098281118e+00,-2.992804075706e+00,-5.437418451137e-01,4.191129648317e-02,-9.668012043019e-03
"                 803",-2.522928190060e+01,3.255758257326e+00,-2.981716856589e+00,-2.577290889849e+01,3.297657730849e+00,-2.991377907245e+00,-5.436269978851e-01,4.189947352304e-02,-9.661050656169e-03
"                 804",-2.523098607823e+01,3.254349615544e+00,-2.983332326630e+00,-2.577447850731e+01,3.296231589009e+00,-2.993018601900e+00,-5.434924290724e-01,4.188197346485e-02,-9.686275269702e-03
"                 805",-2.522896525120e+01,3.251608365734e+00,-2.982913497566e+00,-2.577234374341e+01,3.293454186709e+00,-2.992644124464e+00,-5.433784922050e-01,4.184582097509e-02,-9.730626897196e-03
"                 806",-2.523261345177e+01,3.250056218939e+00,-2.986869021289e+00,-2.577586330931e+01,3.291878874581e+00,-2.996643597492e+00,-5.432498575448e-01,4.182265564283e-02,-9.774576203249e-03
"                 807",-2.523355529092e+01,3.248490466150e+00,-2.986688480845e+00,-2.577667588763e+01,3.290278626715e+00,-2.996514834755e+00,-5.431205967138e-01,4.178816056502e-02,-9.826353910678e-03
"                 808",-2.523959305408e+01,3.249078832424e+00,-2.988145164190e+00,-2.578253925582e+01,3.290845143849e+00,-2.998023301534e+00,-5.429462017392e-01,4.176631142438e-02,-9.878137344320e-03
"                 809",-2.524160276754e+01,3.249711767778e+00,-2.983034683277e+00,-2.578435663638e+01,3.291441123122e+00,-2.992975602997e+00,-5.427538688446e-01,4.172935534322e-02,-9.940919720028e-03
"                 810",-2.524780301902e+01,3.251769074408e+00,-2.979937491666e+00,-2.579033434909e+01,3.293477183430e+00,-2.989931581477e+00,-5.425313300690e-01,4.170810902285e-02,-9.994089811895e-03
"                 811",-2.524897872969e+01,3.252149839636e+00,-2.974288899225e+00,-2.579131057804e+01,3.293837460678e+00,-2.984315029618e+00,-5.423318483524e-01,4.168762104211e-02,-1.002613039256e-02
"                 812",-2.525362158176e+01,3.252527941489e+00,-2.974467714698e+00,-2.579576259690e+01,3.294224290419e+00,-2.984488316737e+00,-5.421410151359e-01,4.169634892994e-02,-1.002060203942e-02
"                 813",-2.525322841257e+01,3.251167684144e+00,-2.973449925973e+00,-2.579521555187e+01,3.292863896466e+00,-2.983460618586e+00,-5.419871393050e-01,4.169621232203e-02,-1.001069261296e-02
"                 814",-2.525623004134e+01,3.250710453780e+00,-2.976768361225e+00,-2.579806415964e+01,3.292411732578e+00,-2.986775784474e+00,-5.418341182997e-01,4.170127879804e-02,-1.000742324919e-02
"                 815",-2.525344934807e+01,3.249053510144e+00,-2.977120330861e+00,-2.579515834891e+01,3.290744466203e+00,-2.987133306962e+00,-5.417090008411e-01,4.169095605930e-02,-1.001297610154e-02
"                 816",-2.525388719821e+01,3.248117966403e+00,-2.981243674234e+00,-2.579547436065e+01,3.289819918091e+00,-2.991241119123e+00,-5.415871624377e-01,4.170195168783e-02,-9.997444889084e-03
"                 817",-2.525018520727e+01,3.246573996335e+00,-2.981072810685e+00,-2.579168670671e+01,3.288278999992e+00,-2.991054479614e+00,-5.415014994409e-01,4.170500365698e-02,-9.981668928896e-03
"                 818",-2.525160334364e+01,3.246468555565e+00,-2.983445215499e+00,-2.579301093042e+01,3.288181100391e+00,-2.993425443819e+00,-5.414075867794e-01,4.171254482610e-02,-9.980228319493e-03
"                 819",-2.524907136549e+01,3.244965564146e+00,-2.983923630781e+00,-2.579039943868e+01,3.286655986676e+00,-2.993943471241e+00,-5.413280731938e-01,4.169042253021e-02,-1.001984046036e-02
"                 820",-2.525077376027e+01,3.243897610009e+00,-2.988975104155e+00,-2.579200885355e+01,3.285574671487e+00,-2.999041646062e+00,-5.412350932853e-01,4.167706147849e-02,-1.006654190715e-02
"                 821",-2.524898582255e+01,3.241977172802e+00,-2.990341164862e+00,-2.579013250902e+01,3.283630687687e+00,-3.000459287157e+00,-5.411466864697e-01,4.165351488468e-02,-1.011812229496e-02
"                 822",-2.525297407543e+01,3.241363098856e+00,-2.994448173836e+00,-2.579398976738e+01,3.283012491480e+00,-3.004603583543e+00,-5.410156919476e-01,4.164939262430e-02,-1.015540970742e-02
"                 823",-2.525424741847e+01,3.240199318845e+00,-2.994511047494e+00,-2.579510937808e+01,3.281834666035e+00,-3.004704146526e+00,-5.408619596124e-01,4.163534718982e-02,-1.019309903195e-02
"                 824",-2.525995057786e+01,3.240636464304e+00,-2.995690872144e+00,-2.580061001308e+01,3.282262739712e+00,-3.005930833628e+00,-5.406594352209e-01,4.162627540747e-02,-1.023996148461e-02
"                 825",-2.526097953764e+01,3.241303547081e+00,-2.991526680394e+00,-2.580143779255e+01,3.282907075475e+00,-3.001817965014e+00,-5.404582549073e-01,4.160352839437e-02,-1.029128461935e-02
"                 826",-2.526487399524e+01,3.243780882168e+00,-2.989388223355e+00,-2.580512191269e+01,3.285385717200e+00,-2.999703861356e+00,-5.402479174457e-01,4.160483503179e-02,-1.031563800151e-02
"                 827",-2.526344561781e+01,3.245434742400e+00,-2.983935327809e+00,-2.580351230443e+01,3.287043016610e+00,-2.994252661272e+00,-5.400666866210e-01,4.160827420954e-02,-1.031733346317e-02
"                 828",-2.526563240380e+01,3.247375355381e+00,-2.982272803607e+00,-2.580551547439e+01,3.289001751481e+00,-2.992583981352e+00,-5.398830705867e-01,4.162639610013e-02,-1.031117774537e-02
"                 829",-2.526338123027e+01,3.246466378611e+00,-2.980427706601e+00,-2.580310095528e+01,3.288090160857e+00,-2.990750732784e+00,-5.397197250101e-01,4.162378224614e-02,-1.032302618308e-02
"                 830",-2.526431015514e+01,3.244686690005e+00,-2.985238135091e+00,-2.580386001512e+01,3.286313595418e+00,-2.995580221321e+00,-5.395498599876e-01,4.162690541308e-02,-1.034208622938e-02
"                 831",-2.525981306452e+01,3.241170670774e+00,-2.988640223764e+00,-2.579923112956e+01,3.282785588273e+00,-2.999012786476e+00,-5.394180650398e-01,4.161491749880e-02,-1.037256271226e-02
"                 832",-2.525845013145e+01,3.239329016952e+00,-2.993843413811e+00,-2.579774862725e+01,3.280949829343e+00,-3.004234689076e+00,-5.392984958020e-01,4.162081239134e-02,-1.039127526429e-02
"                 833",-2.525304125542e+01,3.237372545101e+00,-2.994163310122e+00,-2.579224724743e+01,3.278985401140e+00,-3.004583649930e+00,-5.392059920146e-01,4.161285603929e-02,-1.042033980760e-02
"                 834",-2.525292350699e+01,3.236500264941e+00,-2.998027051188e+00,-2.579202043225e+01,3.278110795972e+00,-3.008489496496e+00,-5.390969252677e-01,4.161053103043e-02,-1.046244530848e-02
"                 835",-2.525023869438e+01,3.234073248298e+00,-3.000557233459e+00,-2.578924294582e+01,3.275667973974e+00,-3.011073461645e+00,-5.390042514445e-01,4.159472567605e-02,-1.051622818559e-02
"                 836",-2.525362600428e+01,3.233096569351e+00,-3.006150307025e+00,-2.579251341144e+01,3.274699040016e+00,-3.016700022387e+00,-5.388874071614e-01,4.160247066498e-02,-1.054971536166e-02
"                 837",-2.525441307871e+01,3.232352769631e+00,-3.006761391687e+00,-2.579317581372e+01,3.273963091037e+00,-3.017329456196e+00,-5.387627350181e-01,4.161032140585e-02,-1.056806450944e-02
"                 838",-2.525988154317e+01,3.233869111415e+00,-3.008273321426e+00,-2.579848320777e+01,3.275507400866e+00,-3.018844175205e+00,-5.386016645959e-01,4.163828945091e-02,-1.057085377911e-02
"                 839",-2.526104723398e+01,3.234882913397e+00,-3.004061338716e+00,-2.579947373841e+01,3.276533602238e+00,-3.014645136254e+00,-5.384265044280e-01,4.165068884051e-02,-1.058379753761e-02
"                 840",-2.526569230231e+01,3.236408591524e+00,-3.003084685249e+00,-2.580390377113e+01,3.278079735155e+00,-3.013682077319e+00,-5.382114688144e-01,4.167114363151e-02,-1.059739207004e-02
"                 841",-2.526530987767e+01,3.235716273220e+00,-3.000825396222e+00,-2.580331856715e+01,3.277395487404e+00,-3.011436538401e+00,-5.380086894741e-01,4.167921418389e-02,-1.061114217936e-02
"                 842",-2.526813769596e+01,3.235734946298e+00,-3.003431661842e+00,-2.580593732368e+01,3.277442122025e+00,-3.014034000049e+00,-5.377996277174e-01,4.170717572716e-02,-1.060233820751e-02
"                 843",-2.526672190819e+01,3.235776526201e+00,-3.000982061149e+00,-2.580433784447e+01,3.277505541692e+00,-3.011563043059e+00,-5.376159362855e-01,4.172901549097e-02,-1.058098190951e-02
"                 844",-2.526929639394e+01,3.238040975526e+00,-2.999034346368e+00,-2.580672473815e+01,3.279797231905e+00,-3.009598455925e+00,-5.374283442017e-01,4.175625637852e-02,-1.056410955670e-02
"                 845",-2.526682590908e+01,3.238601695760e+00,-2.994313959869e+00,-2.580409649406e+01,3.280355261136e+00,-3.004897188766e+00,-5.372705849758e-01,4.175356537508e-02,-1.058322889673e-02
"                 846",-2.526688584360e+01,3.238099654573e+00,-2.996998028588e+00,-2.580400497710e+01,3.279853284435e+00,-3.007615705225e+00,-5.371191335016e-01,4.175362986167e-02,-1.061767663736e-02
"                 847",-2.526235209540e+01,3.234332740418e+00,-3.001164455300e+00,-2.579935798340e+01,3.276072325516e+00,-3.011828173637e+00,-5.370058879986e-01,4.173958509805e-02,-1.066371833776e-02
"                 848",-2.526219294570e+01,3.230595315577e+00,-3.010601273731e+00,-2.579908632476e+01,3.272331904821e+00,-3.021314644026e+00,-5.368933790690e-01,4.173658924400e-02,-1.071337029512e-02
"                 849",-2.525920179610e+01,3.225862945184e+00,-3.017526074372e+00,-2.579599779779e+01,3.267579933822e+00,-3.028305523038e+00,-5.367960016867e-01,4.171698863740e-02,-1.077944866542e-02
"                 850",-2.526082086120e+01,3.222861614524e+00,-3.026654306734e+00,-2.579750319370e+01,3.264574034510e+00,-3.037492262438e+00,-5.366823324978e-01,4.171241998602e-02,-1.083795570379e-02
"                 851",-2.525966677537e+01,3.220392157870e+00,-3.029106510019e+00,-2.579625336907e+01,3.262095324840e+00,-3.039993925530e+00,-5.365865937005e-01,4.170316697018e-02,-1.088741551117e-02
"                 852",-2.526393458485e+01,3.220732374696e+00,-3.030762772623e+00,-2.580040615553e+01,3.262451963298e+00,-3.041670331420e+00,-5.364715706754e-01,4.171958860211e-02,-1.090755879709e-02
"                 853",-2.526570033479e+01,3.221095631677e+00,-3.026897508558e+00,-2.580205832996e+01,3.262832080754e+00,-3.037804814449e+00,-5.363579951739e-01,4.173644907677e-02,-1.090730589103e-02
"                 854",-2.527152786331e+01,3.223117268011e+00,-3.024777032742e+00,-2.580773608351e+01,3.264890334474e+00,-3.035664998182e+00,-5.362082201982e-01,4.177306646296e-02,-1.088796543943e-02
"                 855",-2.527310117131e+01,3.224256517907e+00,-3.019417809564e+00,-2.580914660335e+01,3.266048194959e+00,-3.030299530505e+00,-5.360454320340e-01,4.179167705266e-02,-1.088172094069e-02
"                 856",-2.527762420557e+01,3.226330088883e+00,-3.017099939903e+00,-2.581347534001e+01,3.268152267412e+00,-3.027970345993e+00,-5.358511344346e-01,4.182217852840e-02,-1.087040608997e-02
"                 857",-2.527726334371e+01,3.226698007545e+00,-3.012847995887e+00,-2.581293591903e+01,3.268540809129e+00,-3.023703664402e+00,-5.356725753215e-01,4.184280158329e-02,-1.085566851530e-02
"                 858",-2.527988348879e+01,3.227571553263e+00,-3.012594806368e+00,-2.581538131696e+01,3.269447441934e+00,-3.023430205610e+00,-5.354978281759e-01,4.187588867122e-02,-1.083539924136e-02
"                 859",-2.527826897961e+01,3.227797860965e+00,-3.008208790620e+00,-2.581362613543e+01,3.269688465655e+00,-3.019036567565e+00,-5.353571558207e-01,4.189060469015e-02,-1.082777694457e-02
"                 860",-2.527955822583e+01,3.229586934078e+00,-3.005488571295e+00,-2.581477255203e+01,3.271491591631e+00,-3.016326366388e+00,-5.352143261959e-01,4.190465755282e-02,-1.083779509304e-02
"                 861",-2.527519571456e+01,3.229454257293e+00,-3.001712417358e+00,-2.581028242158e+01,3.271342981190e+00,-3.012594682085e+00,-5.350867070233e-01,4.188872389623e-02,-1.088226472688e-02
"                 862",-2.527318208545e+01,3.228847771235e+00,-3.004571703761e+00,-2.580812741479e+01,3.270724178881e+00,-3.015510476689e+00,-5.349453293380e-01,4.187640764624e-02,-1.093877292809e-02
"                 863",-2.526714137112e+01,3.225509204265e+00,-3.007329848611e+00,-2.580196172443e+01,3.267364458460e+00,-3.018322906773e+00,-5.348203533095e-01,4.185525419530e-02,-1.099305816199e-02
"                 864",-2.526671184239e+01,3.222140422208e+00,-3.015414884700e+00,-2.580139010330e+01,3.263991763970e+00,-3.026450048925e+00,-5.346782609059e-01,4.185134176226e-02,-1.103516422590e-02
"                 865",-2.526442014752e+01,3.217077733635e+00,-3.022556602001e+00,-2.579896565728e+01,3.258907987571e+00,-3.033649055204e+00,-5.345455097630e-01,4.183025393568e-02,-1.109245320318e-02
"                 866",-2.526729738725e+01,3.213672551609e+00,-3.032798106611e+00,-2.580170146609e+01,3.255494807464e+00,-3.043944363242e+00,-5.344040788376e-01,4.182225585504e-02,-1.114625663116e-02
"                 867",-2.526661655750e+01,3.211233968879e+00,-3.036181146230e+00,-2.580090180069e+01,3.253046006932e+00,-3.047367517799e+00,-5.342852431915e-01,4.181203805279e-02,-1.118637156824e-02
"                 868",-2.527003291672e+01,3.212117553312e+00,-3.037737453929e+00,-2.580417989701e+01,3.253947937774e+00,-3.048929343831e+00,-5.341469802980e-01,4.183038446199e-02,-1.119188990241e-02
"                 869",-2.526980473597e+01,3.213095488805e+00,-3.032387086946e+00,-2.580381776951e+01,3.254945491986e+00,-3.043561253839e+00,-5.340130335411e-01,4.185000318084e-02,-1.117416689301e-02
"                 870",-2.527416396689e+01,3.215589014351e+00,-3.029026755114e+00,-2.580801039897e+01,3.257480092116e+00,-3.040156306813e+00,-5.338464320865e-01,4.189107776536e-02,-1.112955169918e-02
"                 871",-2.527515399405e+01,3.217293541683e+00,-3.021840640995e+00,-2.580883012652e+01,3.259205790058e+00,-3.032936047302e+00,-5.336761324666e-01,4.191224837564e-02,-1.109540630694e-02
"                 872",-2.528000661351e+01,3.220776870817e+00,-3.016894797373e+00,-2.581349991938e+01,3.262712664955e+00,-3.027964946995e+00,-5.334933058687e-01,4.193579413811e-02,-1.107014962212e-02
"                 873",-2.528020967067e+01,3.223262204259e+00,-3.008727298264e+00,-2.581355667245e+01,3.265204131580e+00,-3.019780422026e+00,-5.333470017739e-01,4.194192732101e-02,-1.105312376138e-02
"                 874",-2.528321265762e+01,3.226514122862e+00,-3.004257897741e+00,-2.581641976876e+01,3.268475290281e+00,-3.015285706764e+00,-5.332071111381e-01,4.196116741884e-02,-1.102780902307e-02
"                 875",-2.528142583134e+01,3.228118010811e+00,-2.997673620317e+00,-2.581452058390e+01,3.270080509840e+00,-3.008690492976e+00,-5.330947525574e-01,4.196249902864e-02,-1.101687265900e-02
"                 876",-2.528285203583e+01,3.229341722826e+00,-2.997326193965e+00,-2.581582137043e+01,3.271304191259e+00,-3.008356985117e+00,-5.329693345956e-01,4.196246843284e-02,-1.103079115232e-02
"                 877",-2.527924923376e+01,3.227526475997e+00,-2.997944272251e+00,-2.581210055299e+01,3.269463061966e+00,-3.009021275602e+00,-5.328513192321e-01,4.193658596906e-02,-1.107700335091e-02
"                 878",-2.527862397450e+01,3.225662798789e+00,-3.003948035581e+00,-2.581133598996e+01,3.267580578426e+00,-3.015081782094e+00,-5.327120154571e-01,4.191777963662e-02,-1.113374651301e-02
"                 879",-2.527416332387e+01,3.222572643559e+00,-3.006809063848e+00,-2.580675433561e+01,3.264463415141e+00,-3.018001420172e+00,-5.325910117344e-01,4.189077158181e-02,-1.119235632428e-02
"                 880",-2.527480761432e+01,3.221237224212e+00,-3.010837470529e+00,-2.580726728240e+01,3.263126485447e+00,-3.022064238484e+00,-5.324596680820e-01,4.188926123557e-02,-1.122676795449e-02
"                 881",-2.527268903103e+01,3.218378094258e+00,-3.012329753863e+00,-2.580502275041e+01,3.260254881049e+00,-3.023593845658e+00,-5.323337193759e-01,4.187678679138e-02,-1.126409179518e-02
"                 882",-2.527501767520e+01,3.215416038004e+00,-3.019745498816e+00,-2.580719983814e+01,3.257288395204e+00,-3.031050990588e+00,-5.321821629472e-01,4.187235720039e-02,-1.130549177130e-02
"                 883",-2.527377312114e+01,3.211175533194e+00,-3.024427268170e+00,-2.580581536160e+01,3.253038648270e+00,-3.035762968693e+00,-5.320422404630e-01,4.186311507683e-02,-1.133570052297e-02
