Time (s),Ux,Uy,Uz,p
407,0.0,0.0,0.0,0.9971489402035366
408,0.0,0.0,0.0,0.9971611174429365
409,0.0,0.0,0.0,0.9971763106473316
410,0.0,0.0,0.0,0.9971925421576097
411,0.0,0.0,0.0,0.9972097588340842
412,0.0,0.0,0.0,0.9972247922463916
413,0.0,0.0,0.0,0.9972404090404636
414,0.0,0.0,0.0,0.9972553824165092
415,0.0,0.0,0.0,0.997271903722182
416,0.0,0.0,0.0,0.997290659148913
417,0.0,0.0,0.0,0.997310322710446
418,0.0,0.0,0.0,0.9973262817345917
419,0.0,0.0,0.0,0.9973413548111334
420,0.0,0.0,0.0,0.9973579467478076
421,0.0,0.0,0.0,0.9973801852183315
422,0.0,0.0,0.0,0.9974056245388363
423,0.0,0.0,0.0,0.9974341061719685
424,0.0,0.0,0.0,0.9974642454498943
425,0.0,0.0,0.0,0.9974962433317608
426,0.0,0.0,0.0,0.9975273443268119
427,0.0,0.0,0.0,0.9975584883219409
428,0.0,0.0,0.0,0.9975878500020355
429,0.0,0.0,0.0,0.9976165795709897
430,0.0,0.0,0.0,0.997644291202519
431,0.0,0.0,0.0,0.9976720656171605
432,0.0,0.0,0.0,0.997697958790887
433,0.0,0.0,0.0,0.9977242754971756
434,0.0,0.0,0.0,0.997749221523328
435,0.0,0.0,0.0,0.9977734384704157
436,0.0,0.0,0.0,0.9977942947825743
437,0.0,0.0,0.0,0.9978128817840041
438,0.0,0.0,0.0,0.9978284532184555
439,0.0,0.0,0.0,0.9978443311560771
440,0.0,0.0,0.0,0.9978593130350437
441,0.0,0.0,0.0,0.9978749291901471
442,0.0,0.0,0.0,0.9978881736585687
443,0.0,0.0,0.0,0.9978990953106858
444,0.0,0.0,0.0,0.997907866230697
445,0.0,0.0,0.0,0.997918283095954
446,0.0,0.0,0.0,0.9979281231975888
447,0.0,0.0,0.0,0.997937558696548
448,0.0,0.0,0.0,0.9979449827906502
449,0.0,0.0,0.0,0.9979528158263453
450,0.0,0.0,0.0,0.9979597006150125
451,0.0,0.0,0.0,0.997968453988379
452,0.0,0.0,0.0,0.9979764818434127
453,0.0,0.0,0.0,0.997985246077458
454,0.0,0.0,0.0,0.997993194095347
455,0.0,0.0,0.0,0.9980035022859923
456,0.0,0.0,0.0,0.9980153023180424
457,0.0,0.0,0.0,0.9980312868331027
458,0.0,0.0,0.0,0.9980467031338677
459,0.0,0.0,0.0,0.9980642927965736
460,0.0,0.0,0.0,0.9980803717451023
461,0.0,0.0,0.0,0.9981005944575737
462,0.0,0.0,0.0,0.9981197360425672
463,0.0,0.0,0.0,0.9981426078789657
464,0.0,0.0,0.0,0.9981605291645123
465,0.0,0.0,0.0,0.9981812073615381
466,0.0,0.0,0.0,0.9981963676429947
467,0.0,0.0,0.0,0.9982150936022143
468,0.0,0.0,0.0,0.9982285273819949
469,0.0,0.0,0.0,0.9982454930420344
