Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  35",-3.781797501066e+00,2.352292331172e+02,1.761261065748e+02,-3.710566065560e+00,2.539187763658e+02,1.757678006863e+02,7.123143550539e-02,1.868954324866e+01,-3.583058884852e-01
"                  36",-3.388759434033e+00,2.391750059882e+02,1.775118244071e+02,-3.319744534936e+00,2.577933365515e+02,1.771716374081e+02,6.901489909636e-02,1.861833056329e+01,-3.401869989910e-01
"                  37",-2.957162604213e+00,2.438815405558e+02,1.789124933751e+02,-2.890164728926e+00,2.624368396124e+02,1.785923992105e+02,6.699787528671e-02,1.855529905661e+01,-3.200941645878e-01
"                  38",-2.377629072035e+00,2.493220339425e+02,1.803984657781e+02,-2.312124499899e+00,2.678229439691e+02,1.801001849013e+02,6.550457213617e-02,1.850091002662e+01,-2.982808768340e-01
"                  39",-1.660242505593e+00,2.554183054655e+02,1.819024721531e+02,-1.595516711638e+00,2.738707830083e+02,1.816267766871e+02,6.472579395553e-02,1.845247754278e+01,-2.756954659899e-01
"                  40",-6.477080124909e-01,2.604714165294e+02,1.833970718702e+02,-5.830214347660e-01,2.788815652679e+02,1.831443463079e+02,6.468657772492e-02,1.841014873859e+01,-2.527255623327e-01
"                  41",3.985680287781e-01,2.647115167925e+02,1.847948304330e+02,4.640200356151e-01,2.830842312559e+02,1.845649533037e+02,6.545200683708e-02,1.837271446341e+01,-2.298771293116e-01
"                  42",9.635303191239e-01,2.687484910137e+02,1.861078371297e+02,1.030258501080e+00,2.870888197445e+02,1.859004667272e+02,6.672818195635e-02,1.834032873083e+01,-2.073704024371e-01
"                  43",9.899082232603e-01,2.728752653493e+02,1.873343025226e+02,1.057990754083e+00,2.911882335853e+02,1.871487000518e+02,6.808253082241e-02,1.831296823606e+01,-1.856024707348e-01
"                  44",7.373494680861e-01,2.773681425039e+02,1.884910628623e+02,8.063682374823e-01,2.956579172989e+02,1.883262664760e+02,6.901876939626e-02,1.828977479499e+01,-1.647963862813e-01
"                  45",6.075833419601e-01,2.814211821151e+02,1.895894231660e+02,6.773831443285e-01,2.996910168795e+02,1.894443135200e+02,6.979980236844e-02,1.826983476443e+01,-1.451096460057e-01
"                  46",4.052679786564e-01,2.854585008119e+02,1.904578764812e+02,4.756983157967e-01,3.037126060458e+02,1.903308889633e+02,7.043033714024e-02,1.825410523388e+01,-1.269875179056e-01
"                  47",-2.140781144158e-02,2.890020495897e+02,1.910646130521e+02,4.936927700785e-02,3.072439229825e+02,1.909536589398e+02,7.077708844943e-02,1.824187339281e+01,-1.109541122875e-01
"                  48",-7.213232285101e-01,2.905404228399e+02,1.915844011507e+02,-6.503735071261e-01,3.087732117676e+02,1.914879084595e+02,7.094972138395e-02,1.823278892770e+01,-9.649269114771e-02
"                  49",-2.118934117362e+00,2.902786900198e+02,1.921087065943e+02,-2.048080704495e+00,3.085043558705e+02,1.920250730752e+02,7.085341286741e-02,1.822566585075e+01,-8.363351917559e-02
"                  50",-3.894515554528e+00,2.889060500692e+02,1.926623898355e+02,-3.824291965351e+00,3.071265363672e+02,1.925898824310e+02,7.022358917707e-02,1.822048629798e+01,-7.250740454056e-02
"                  51",-5.460120931055e+00,2.874145261015e+02,1.931940488199e+02,-5.391133796762e+00,3.056322320187e+02,1.931305224287e+02,6.898713429320e-02,1.821770591722e+01,-6.352639124889e-02
"                  52",-6.470402593876e+00,2.861259475895e+02,1.936704063683e+02,-6.403108875768e+00,3.043423719693e+02,1.936134910212e+02,6.729371810824e-02,1.821642437981e+01,-5.691534711902e-02
"                  53",-6.913830764878e+00,2.854912712694e+02,1.940618447935e+02,-6.848274851767e+00,3.037068816435e+02,1.940090683587e+02,6.555591311110e-02,1.821561037411e+01,-5.277643479697e-02
"                  54",-7.135341449222e+00,2.853291419556e+02,1.943254392392e+02,-7.071394222865e+00,3.035452824416e+02,1.942744558476e+02,6.394722635700e-02,1.821614048596e+01,-5.098339159106e-02
"                  55",-7.191402622380e+00,2.851905867151e+02,1.944260016778e+02,-7.128948120654e+00,3.034079721340e+02,1.943741476832e+02,6.245450172673e-02,1.821738541889e+01,-5.185399456400e-02
"                  56",-7.134947378899e+00,2.846530846111e+02,1.944572915011e+02,-7.073785543538e+00,3.028729861687e+02,1.944023201264e+02,6.116183536100e-02,1.821990155754e+01,-5.497137473298e-02
"                  57",-7.164061608479e+00,2.839525159501e+02,1.944465980265e+02,-7.103782208936e+00,3.021745610684e+02,1.943859774054e+02,6.027939954284e-02,1.822204511835e+01,-6.062062112756e-02
"                  58",-7.318688673938e+00,2.833671864614e+02,1.943938069535e+02,-7.259001174569e+00,3.015926514342e+02,1.943261852999e+02,5.968749936929e-02,1.822546497285e+01,-6.762165365155e-02
"                  59",-7.752897551030e+00,2.835288609863e+02,1.941851778444e+02,-7.693758477659e+00,3.017579043213e+02,1.941092564388e+02,5.913907337119e-02,1.822904333508e+01,-7.592140557836e-02
"                  60",-8.577499988885e+00,2.842609037284e+02,1.937713802156e+02,-8.519433231045e+00,3.024950443726e+02,1.936858415429e+02,5.806675784001e-02,1.823414064416e+01,-8.553867268550e-02
"                  61",-9.737012198048e+00,2.846755167790e+02,1.932138501657e+02,-9.680585797805e+00,3.029153872789e+02,1.931172827723e+02,5.642640024327e-02,1.823987049994e+01,-9.656739343406e-02
"                  62",-1.103480835356e+01,2.843170293767e+02,1.925006489233e+02,-1.098050510484e+01,3.025632938336e+02,1.923921845168e+02,5.430324872799e-02,1.824626445689e+01,-1.084644065028e-01
"                  63",-1.240602495672e+01,2.836115104289e+02,1.917110672875e+02,-1.235399667055e+01,3.018652775054e+02,1.915901431086e+02,5.202828616569e-02,1.825376707650e+01,-1.209241789002e-01
"                  64",-1.374532249831e+01,2.825007907710e+02,1.908554612846e+02,-1.369583543486e+01,3.007626108076e+02,1.907218918547e+02,4.948706345289e-02,1.826182003653e+01,-1.335694299194e-01
"                  65",-1.494799565504e+01,2.807327881762e+02,1.899985967482e+02,-1.490137556200e+01,2.990029710533e+02,1.898520760151e+02,4.662009304085e-02,1.827018287707e+01,-1.465207330667e-01
"                  66",-1.606788425666e+01,2.785827908453e+02,1.892218872391e+02,-1.602445818001e+01,2.968611830815e+02,1.890626604939e+02,4.342607665265e-02,1.827839223629e+01,-1.592267451703e-01
"                  67",-1.706487769828e+01,2.763928595915e+02,1.885265953916e+02,-1.702506231678e+01,2.946786612276e+02,1.883545360412e+02,3.981538150706e-02,1.828580163604e+01,-1.720593504267e-01
"                  68",-1.789320063727e+01,2.744813204785e+02,1.879359625947e+02,-1.785719348796e+01,2.927740344287e+02,1.877512223779e+02,3.600714931094e-02,1.829271395012e+01,-1.847402168133e-01
"                  69",-1.851621819687e+01,2.727582850772e+02,1.874377915165e+02,-1.848433092369e+01,2.910572986199e+02,1.872411132428e+02,3.188727317798e-02,1.829901354269e+01,-1.966782736556e-01
"                  70",-1.894791918396e+01,2.712326221927e+02,1.870928422698e+02,-1.892048858674e+01,2.895370838026e+02,1.868850303940e+02,2.743059721432e-02,1.830446160998e+01,-2.078118758018e-01
"                  71",-1.914441397425e+01,2.701205165134e+02,1.869280073520e+02,-1.912174999739e+01,2.884302229674e+02,1.867095805100e+02,2.266397686539e-02,1.830970645396e+01,-2.184268420289e-01
"                  72",-1.910912332879e+01,2.694672292680e+02,1.869782402995e+02,-1.909123738398e+01,2.877823784714e+02,1.867500361118e+02,1.788594481327e-02,1.831514920334e+01,-2.282041876614e-01
"                  73",-1.889705454518e+01,2.692880689229e+02,1.872059812069e+02,-1.888402810088e+01,2.876092549096e+02,1.869689444705e+02,1.302644430320e-02,1.832118598665e+01,-2.370367363362e-01
"                  74",-1.857776160002e+01,2.696021079799e+02,1.875360279506e+02,-1.856939639137e+01,2.879296289889e+02,1.872911570969e+02,8.365208646883e-03,1.832752100897e+01,-2.448708536913e-01
"                  75",-1.822588887230e+01,2.702634688145e+02,1.878772477790e+02,-1.822230908377e+01,2.885979108434e+02,1.876255496687e+02,3.579788534780e-03,1.833444202889e+01,-2.516981102721e-01
"                  76",-1.789832802994e+01,2.712682729791e+02,1.881890926543e+02,-1.789952115931e+01,2.896097429447e+02,1.879311900513e+02,-1.193129367491e-03,1.834146996554e+01,-2.579026029974e-01
"                  77",-1.758094549309e+01,2.726671131503e+02,1.884648130198e+02,-1.758697264410e+01,2.910158163996e+02,1.882010900140e+02,-6.027151002761e-03,1.834870324931e+01,-2.637230057333e-01
"                  78",-1.728026631963e+01,2.741626899426e+02,1.887399160065e+02,-1.729101403488e+01,2.925189711356e+02,1.884715257659e+02,-1.074771525397e-02,1.835628119298e+01,-2.683902406500e-01
"                  79",-1.703808154837e+01,2.753147669101e+02,1.890139410163e+02,-1.705336550219e+01,2.936789727979e+02,1.887416278345e+02,-1.528395381507e-02,1.836420588776e+01,-2.723131817224e-01
"                  80",-1.688070306680e+01,2.760959372132e+02,1.892701020276e+02,-1.690016541583e+01,2.944681658239e+02,1.889946209908e+02,-1.946234903237e-02,1.837222861073e+01,-2.754810367252e-01
"                  81",-1.684836612565e+01,2.769249015952e+02,1.894726641289e+02,-1.687137366615e+01,2.953053089641e+02,1.891946981423e+02,-2.300754049671e-02,1.838040736885e+01,-2.779659866037e-01
"                  82",-1.696845782249e+01,2.779623508843e+02,1.896053332833e+02,-1.699477456350e+01,2.963511106488e+02,1.893255577628e+02,-2.631674101606e-02,1.838875976456e+01,-2.797755204927e-01
"                  83",-1.718140859193e+01,2.791143715738e+02,1.896463009573e+02,-1.721093622403e+01,2.975114488794e+02,1.893648852047e+02,-2.952763209533e-02,1.839707730553e+01,-2.814157525376e-01
"                  84",-1.736599690345e+01,2.797819897497e+02,1.895335319087e+02,-1.739876373951e+01,2.981870582642e+02,1.892507022860e+02,-3.276683605500e-02,1.840506851454e+01,-2.828296226923e-01
"                  85",-1.751068448972e+01,2.801752555438e+02,1.893345854030e+02,-1.754654554146e+01,2.985886790385e+02,1.890509205400e+02,-3.586105174167e-02,1.841342349472e+01,-2.836648629968e-01
"                  86",-1.764549091055e+01,2.807127662040e+02,1.891096178916e+02,-1.768476698370e+01,2.991350180902e+02,1.888253220941e+02,-3.927607314554e-02,1.842225188621e+01,-2.842957974223e-01
"                  87",-1.776083214507e+01,2.814916467604e+02,1.888736222100e+02,-1.780334259884e+01,2.999232764213e+02,1.885888560583e+02,-4.251045376254e-02,1.843162966092e+01,-2.847661516810e-01
"                  88",-1.788005060760e+01,2.822974204761e+02,1.886195265717e+02,-1.792571372051e+01,3.007385788491e+02,1.883344001012e+02,-4.566311291561e-02,1.844115837300e+01,-2.851264705064e-01
"                  89",-1.798065065964e+01,2.828165677568e+02,1.883380374968e+02,-1.802876285802e+01,3.012673665751e+02,1.880524478157e+02,-4.811219837351e-02,1.845079881834e+01,-2.855896811012e-01
"                  90",-1.810356979365e+01,2.829306188917e+02,1.880705120695e+02,-1.815391831621e+01,3.013912240947e+02,1.877847375874e+02,-5.034852255590e-02,1.846060520292e+01,-2.857744821111e-01
"                  91",-1.828421380352e+01,2.827034840192e+02,1.878309100764e+02,-1.833651895705e+01,3.011742485056e+02,1.875448004690e+02,-5.230515353445e-02,1.847076448632e+01,-2.861096073431e-01
"                  92",-1.852495358009e+01,2.822967124478e+02,1.876034572293e+02,-1.857895324253e+01,3.007776613376e+02,1.873170782450e+02,-5.399966244165e-02,1.848094888986e+01,-2.863789842746e-01
"                  93",-1.877874742169e+01,2.820032074933e+02,1.873884515272e+02,-1.883429331897e+01,3.004940502495e+02,1.871021011631e+02,-5.554589727869e-02,1.849084275616e+01,-2.863503641098e-01
"                  94",-1.899554604154e+01,2.818024905918e+02,1.872227432105e+02,-1.905264524913e+01,3.003027034602e+02,1.869369198601e+02,-5.709920759624e-02,1.850021286845e+01,-2.858233503908e-01
"                  95",-1.905944675734e+01,2.813714030875e+02,1.870802370655e+02,-1.911811497679e+01,2.998800412056e+02,1.867954093268e+02,-5.866821945108e-02,1.850863811810e+01,-2.848277387737e-01
"                  96",-1.896011433846e+01,2.806884125634e+02,1.869803275096e+02,-1.902047264559e+01,2.992047803698e+02,1.866965396607e+02,-6.035830712598e-02,1.851636780642e+01,-2.837878488519e-01
"                  97",-1.877300105272e+01,2.799757475420e+02,1.868646530228e+02,-1.883484363159e+01,2.984991871558e+02,1.865817109149e+02,-6.184257887073e-02,1.852343961378e+01,-2.829421078178e-01
"                  98",-1.861785391779e+01,2.795111770183e+02,1.867552836778e+02,-1.868088543209e+01,2.980414806887e+02,1.864733739323e+02,-6.303151430209e-02,1.853030367040e+01,-2.819097454725e-01
"                  99",-1.851117934752e+01,2.792458620410e+02,1.866114796890e+02,-1.857509033378e+01,2.977827155534e+02,1.863303952200e+02,-6.391098625394e-02,1.853685351241e+01,-2.810844690156e-01
"                 100",-1.838685411672e+01,2.790687996886e+02,1.864339993440e+02,-1.845170283189e+01,2.976119065697e+02,1.861533761082e+02,-6.484871517693e-02,1.854310688116e+01,-2.806232358145e-01
"                 101",-1.815376479920e+01,2.788053985899e+02,1.861923713516e+02,-1.821941710522e+01,2.973541964361e+02,1.859119206523e+02,-6.565230601577e-02,1.854879784620e+01,-2.804506992566e-01
"                 102",-1.784557243042e+01,2.785011196170e+02,1.859903260343e+02,-1.791168704200e+01,2.970555419213e+02,1.857097486110e+02,-6.611461158121e-02,1.855442230428e+01,-2.805774232615e-01
"                 103",-1.749612648362e+01,2.782350673389e+02,1.858050777612e+02,-1.756248236084e+01,2.967950436485e+02,1.855240825475e+02,-6.635587722594e-02,1.855997630954e+01,-2.809952137339e-01
"                 104",-1.710609289085e+01,2.780621988968e+02,1.855539317049e+02,-1.717247765655e+01,2.966272937970e+02,1.852723924784e+02,-6.638476570851e-02,1.856509490016e+01,-2.815392265374e-01
"                 105",-1.671387229094e+01,2.779129628390e+02,1.852646580974e+02,-1.678011163738e+01,2.964829026191e+02,1.849824265044e+02,-6.623934644817e-02,1.856993978001e+01,-2.822315929911e-01
"                 106",-1.631967209586e+01,2.776756507063e+02,1.849972410977e+02,-1.638560200057e+01,2.962500368054e+02,1.847140835036e+02,-6.592990470424e-02,1.857438609909e+01,-2.831575940769e-01
"                 107",-1.589327433997e+01,2.773371647523e+02,1.847465957609e+02,-1.595885476250e+01,2.959155439892e+02,1.844621592441e+02,-6.558042253533e-02,1.857837923685e+01,-2.844365167797e-01
"                 108",-1.544568780980e+01,2.770114666360e+02,1.844929145758e+02,-1.551090122234e+01,2.955933840248e+02,1.842070325797e+02,-6.521341254562e-02,1.858191738880e+01,-2.858819961164e-01
"                 109",-1.501805370842e+01,2.767819058455e+02,1.842150247246e+02,-1.508275391104e+01,2.953670241136e+02,1.839276870610e+02,-6.470020261410e-02,1.858511826806e+01,-2.873376635118e-01
"                 110",-1.463796153814e+01,2.766323343081e+02,1.839518020174e+02,-1.470206536003e+01,2.952203115590e+02,1.836628900643e+02,-6.410382188683e-02,1.858797725091e+01,-2.889119530701e-01
"                 111",-1.429388236637e+01,2.764185521009e+02,1.837110505603e+02,-1.435735544118e+01,2.950090198778e+02,1.834202647244e+02,-6.347307480655e-02,1.859046777686e+01,-2.907858358683e-01
"                 112",-1.395070895986e+01,2.761097659792e+02,1.835351525298e+02,-1.401370817218e+01,2.947026505072e+02,1.832422380346e+02,-6.299921232421e-02,1.859288452807e+01,-2.929144951707e-01
"                 113",-1.359887961226e+01,2.758175187359e+02,1.833605495960e+02,-1.366151204954e+01,2.944127416389e+02,1.830653388022e+02,-6.263243728064e-02,1.859522290297e+01,-2.952107937161e-01
"                 114",-1.325137838101e+01,2.755920942811e+02,1.832049278055e+02,-1.331335548925e+01,2.941893472523e+02,1.829072045873e+02,-6.197710824003e-02,1.859725297123e+01,-2.977232182465e-01
"                 115",-1.289283273438e+01,2.754205704296e+02,1.830199455850e+02,-1.295394432683e+01,2.940196256894e+02,1.827196360124e+02,-6.111159245516e-02,1.859905525982e+01,-3.003095726520e-01
"                 116",-1.252010164308e+01,2.751982153862e+02,1.828401446369e+02,-1.257989849449e+01,2.937984845834e+02,1.825372688345e+02,-5.979685141292e-02,1.860026919719e+01,-3.028758024049e-01
"                 117",-1.211925122729e+01,2.749282131067e+02,1.826731594882e+02,-1.217757511509e+01,2.935295159369e+02,1.823678815880e+02,-5.832388779990e-02,1.860130283020e+01,-3.052779001692e-01
"                 118",-1.169475462836e+01,2.746434522373e+02,1.825310709810e+02,-1.175128256369e+01,2.932454128470e+02,1.822235511489e+02,-5.652793532542e-02,1.860196060965e+01,-3.075198320863e-01
"                 119",-1.127486774413e+01,2.743018762277e+02,1.824046048643e+02,-1.132954340697e+01,2.929045649758e+02,1.820952797378e+02,-5.467566284106e-02,1.860268874812e+01,-3.093251265885e-01
"                 120",-1.085743150967e+01,2.738717870073e+02,1.822424771131e+02,-1.091001921735e+01,2.924748746410e+02,1.819317828593e+02,-5.258770768867e-02,1.860308763368e+01,-3.106942537440e-01
"                 121",-1.043015782330e+01,2.733976467819e+02,1.820564558351e+02,-1.048054333507e+01,2.920011254186e+02,1.817450497360e+02,-5.038551176955e-02,1.860347863673e+01,-3.114060991053e-01
"                 122",-9.971672537381e+00,2.729718625347e+02,1.818688252847e+02,-1.001953799772e+01,2.915755782042e+02,1.815574139885e+02,-4.786546034095e-02,1.860371566946e+01,-3.114112962172e-01
"                 123",-9.499889283819e+00,2.726114865432e+02,1.817221835512e+02,-9.544910065597e+00,2.912154291012e+02,1.814115422803e+02,-4.502078177822e-02,1.860394255795e+01,-3.106412708233e-01
"                 124",-9.027364242188e+00,2.721923057447e+02,1.816335953243e+02,-9.069260119680e+00,2.907962747299e+02,1.813244495319e+02,-4.189587749185e-02,1.860396898518e+01,-3.091457923903e-01
"                 125",-8.563017381278e+00,2.717149143524e+02,1.815662552129e+02,-8.601637611370e+00,2.903186789036e+02,1.812591551535e+02,-3.862023009168e-02,1.860376455118e+01,-3.071000593159e-01
"                 126",-8.121410433023e+00,2.712524558017e+02,1.814887358301e+02,-8.156716852196e+00,2.898557304287e+02,1.811843156991e+02,-3.530641917236e-02,1.860327462703e+01,-3.044201310101e-01
"                 127",-7.715267606042e+00,2.708467324942e+02,1.813828367758e+02,-7.747041935656e+00,2.894493852671e+02,1.810818104023e+02,-3.177432961370e-02,1.860265277289e+01,-3.010263735314e-01
"                 128",-7.329176034264e+00,2.704672536458e+02,1.812689518420e+02,-7.357227675005e+00,2.890692401505e+02,1.809720790636e+02,-2.805164074171e-02,1.860198650471e+01,-2.968727784514e-01
"                 129",-6.945413088953e+00,2.700843910101e+02,1.811633909357e+02,-6.969545807105e+00,2.886858489171e+02,1.808711978803e+02,-2.413271815194e-02,1.860145790707e+01,-2.921930553926e-01
"                 130",-6.561175890418e+00,2.696490432143e+02,1.810800348720e+02,-6.581209534529e+00,2.882499723190e+02,1.807930406451e+02,-2.003364411084e-02,1.860092910465e+01,-2.869942268815e-01
"                 131",-6.193909933287e+00,2.691790725291e+02,1.810074098856e+02,-6.209678122685e+00,2.877795347434e+02,1.807259430317e+02,-1.576818939804e-02,1.860046221426e+01,-2.814668538679e-01
"                 132",-5.848626909246e+00,2.687189157027e+02,1.809442880628e+02,-5.859973271974e+00,2.873188842297e+02,1.806687261736e+02,-1.134636272788e-02,1.859996852698e+01,-2.755618891703e-01
"                 133",-5.512998642826e+00,2.683781471379e+02,1.808760838549e+02,-5.519843353361e+00,2.869775437377e+02,1.806068719286e+02,-6.844710534690e-03,1.859939659980e+01,-2.692119262965e-01
"                 134",-5.191914873988e+00,2.681259713535e+02,1.808095092734e+02,-5.194237799061e+00,2.867246638083e+02,1.805472236495e+02,-2.322925073450e-03,1.859869245479e+01,-2.622856239776e-01
"                 135",-4.925305289947e+00,2.679345189444e+02,1.807570911062e+02,-4.923080171584e+00,2.865324725548e+02,1.805021681008e+02,2.225118362954e-03,1.859795361040e+01,-2.549230054166e-01
"                 136",-4.692375382669e+00,2.676772648014e+02,1.807118782283e+02,-4.685786841484e+00,2.862744667168e+02,1.804647562950e+02,6.588541184931e-03,1.859720191548e+01,-2.471219333160e-01
"                 137",-4.493261642646e+00,2.673564895836e+02,1.806791841782e+02,-4.482229518498e+00,2.859529457289e+02,1.804401923905e+02,1.103212414797e-02,1.859645614536e+01,-2.389917876386e-01
"                 138",-4.296788940926e+00,2.670802986903e+02,1.806600915206e+02,-4.281405845846e+00,2.856759279953e+02,1.804296946143e+02,1.538309507954e-02,1.859562930504e+01,-2.303969062519e-01
"                 139",-4.099157395421e+00,2.669705051682e+02,1.806489258128e+02,-4.079430767648e+00,2.855652995280e+02,1.804274414049e+02,1.972662777333e-02,1.859479435978e+01,-2.214844079322e-01
"                 140",-3.906788911038e+00,2.669702607563e+02,1.806486614123e+02,-3.882913765168e+00,2.855641627665e+02,1.804364802049e+02,2.387514586931e-02,1.859390201023e+01,-2.121812073697e-01
"                 141",-3.740180317027e+00,2.670275285012e+02,1.806541346244e+02,-3.712233318082e+00,2.856205472610e+02,1.804514734460e+02,2.794699894492e-02,1.859301875978e+01,-2.026611783843e-01
"                 142",-3.620803428644e+00,2.670762371501e+02,1.806581795328e+02,-3.589007799358e+00,2.856683300079e+02,1.804652765215e+02,3.179562928620e-02,1.859209285782e+01,-1.929030112945e-01
"                 143",-3.565800077684e+00,2.671298878063e+02,1.806532632140e+02,-3.530238872034e+00,2.857211278876e+02,1.804700726626e+02,3.556120564970e-02,1.859124008133e+01,-1.831905514151e-01
"                 144",-3.572009904112e+00,2.671883233983e+02,1.806595674876e+02,-3.533009304033e+00,2.857787341650e+02,1.804862948370e+02,3.900060007987e-02,1.859041076662e+01,-1.732726505943e-01
"                 145",-3.629542084716e+00,2.672128704042e+02,1.806804457269e+02,-3.587209407942e+00,2.858024380862e+02,1.805169332688e+02,4.233267677415e-02,1.858956768200e+01,-1.635124580889e-01
"                 146",-3.718418786888e+00,2.672475679035e+02,1.807270313363e+02,-3.673170835210e+00,2.858362609538e+02,1.805732079297e+02,4.524795167801e-02,1.858869305033e+01,-1.538234065896e-01
"                 147",-3.831029296496e+00,2.672855753607e+02,1.807834607908e+02,-3.783239601585e+00,2.858733458657e+02,1.806391885185e+02,4.778969491177e-02,1.858777050493e+01,-1.442722723047e-01
"                 148",-3.953825504388e+00,2.673280835203e+02,1.808536074982e+02,-3.903869607692e+00,2.859148899461e+02,1.807188043170e+02,4.995589669598e-02,1.858680642582e+01,-1.348031812446e-01
"                 149",-4.064381874303e+00,2.673692642817e+02,1.809136601393e+02,-4.012483280421e+00,2.859550533146e+02,1.807882633651e+02,5.189859388125e-02,1.858578903286e+01,-1.253967742012e-01
"                 150",-4.137986910516e+00,2.674090761024e+02,1.809660326949e+02,-4.084505460646e+00,2.859937942611e+02,1.808500923245e+02,5.348144986969e-02,1.858471815864e+01,-1.159403704020e-01
"                 151",-4.204585676749e+00,2.674919630332e+02,1.810083957504e+02,-4.149764791901e+00,2.860755694116e+02,1.809018974794e+02,5.482088484772e-02,1.858360637839e+01,-1.064982709873e-01
"                 152",-4.307592183891e+00,2.675840649426e+02,1.810527756020e+02,-4.251781094437e+00,2.861665488950e+02,1.809556910850e+02,5.581108945344e-02,1.858248395245e+01,-9.708451700882e-02
"                 153",-4.445691019039e+00,2.676950497609e+02,1.810918079251e+02,-4.389165155722e+00,2.862764622833e+02,1.810040660197e+02,5.652586331732e-02,1.858141252240e+01,-8.774190540497e-02
"                 154",-4.621586575320e+00,2.678034243491e+02,1.811297171899e+02,-4.564735642274e+00,2.863837426132e+02,1.810513779818e+02,5.685093304578e-02,1.858031826413e+01,-7.833920810007e-02
"                 155",-4.841516556033e+00,2.679290707282e+02,1.811629850332e+02,-4.784704071040e+00,2.865083546380e+02,1.810940686876e+02,5.681248499247e-02,1.857928390976e+01,-6.891634555289e-02
"                 156",-5.120766547012e+00,2.680579327802e+02,1.812014501316e+02,-5.064351244508e+00,2.866361650616e+02,1.811420008602e+02,5.641530250483e-02,1.857823228143e+01,-5.944927145140e-02
"                 157",-5.458411235795e+00,2.681832810612e+02,1.812391278083e+02,-5.402776646133e+00,2.867605156685e+02,1.811890821444e+02,5.563458966241e-02,1.857723460728e+01,-5.004566383747e-02
"                 158",-5.833439742737e+00,2.683030563306e+02,1.812783286991e+02,-5.778844148498e+00,2.868792574959e+02,1.812374803871e+02,5.459559423863e-02,1.857620116523e+01,-4.084831197410e-02
"                 159",-6.227426526662e+00,2.684440731358e+02,1.813086187350e+02,-6.174147832100e+00,2.870192519231e+02,1.812766954352e+02,5.327869456235e-02,1.857517878730e+01,-3.192329977931e-02
"                 160",-6.640274085688e+00,2.686009242989e+02,1.813259830753e+02,-6.588492893085e+00,2.871750539482e+02,1.813026485202e+02,5.178119260303e-02,1.857412964931e+01,-2.333455502951e-02
"                 161",-7.064228414256e+00,2.687824174418e+02,1.813289503083e+02,-7.014193467790e+00,2.873555577251e+02,1.813137843592e+02,5.003494646612e-02,1.857314028330e+01,-1.516594913101e-02
"                 162",-7.500143258605e+00,2.689934635207e+02,1.813285476526e+02,-7.452111635619e+00,2.875656564409e+02,1.813211233294e+02,4.803162298613e-02,1.857219292015e+01,-7.424323201479e-03
"                 163",-7.943821445500e+00,2.692348286344e+02,1.813218064386e+02,-7.898074163388e+00,2.878062092889e+02,1.813216725559e+02,4.574728211171e-02,1.857138065444e+01,-1.338827075126e-04
"                 164",-8.409472396560e+00,2.695024561799e+02,1.813164551762e+02,-8.366288588314e+00,2.880731504932e+02,1.813231343995e+02,4.318380824610e-02,1.857069431328e+01,6.679223289297e-03
"                 165",-8.901555781475e+00,2.697941308473e+02,1.812987243096e+02,-8.861180650079e+00,2.883642976693e+02,1.813117118221e+02,4.037513139609e-02,1.857016682207e+01,1.298751255967e-02
"                 166",-9.412752779177e+00,2.700608959678e+02,1.812726495670e+02,-9.375380973283e+00,2.886306088903e+02,1.812914439290e+02,3.737180589439e-02,1.856971292248e+01,1.879436193790e-02
"                 167",-9.912182049377e+00,2.702801435124e+02,1.812301488116e+02,-9.878026155248e+00,2.888494104531e+02,1.812542462115e+02,3.415589412913e-02,1.856926694074e+01,2.409739989315e-02
"                 168",-1.039884236381e+01,2.704605714792e+02,1.811808564434e+02,-1.036812475327e+01,2.890293614523e+02,1.812097590354e+02,3.071761053914e-02,1.856878997318e+01,2.890259191368e-02
"                 169",-1.086959622840e+01,2.706263432358e+02,1.811135782600e+02,-1.084248526521e+01,2.891946864549e+02,1.811468412920e+02,2.711096319796e-02,1.856834321908e+01,3.326303197597e-02
"                 170",-1.133135846462e+01,2.707814500465e+02,1.810355045005e+02,-1.130801150171e+01,2.893493591656e+02,1.810727311460e+02,2.334696290735e-02,1.856790911908e+01,3.722664547578e-02
"                 171",-1.177903406423e+01,2.709080357804e+02,1.809363471799e+02,-1.175957590818e+01,2.894755940616e+02,1.809771017478e+02,1.945815604746e-02,1.856755828118e+01,4.075456793385e-02
"                 172",-1.220687574644e+01,2.709743235972e+02,1.808282551631e+02,-1.219132537897e+01,2.895415657329e+02,1.808721102017e+02,1.555036746961e-02,1.856724213566e+01,4.385503859199e-02
"                 173",-1.259804425608e+01,2.709899339565e+02,1.807068781059e+02,-1.258646492509e+01,2.895568815160e+02,1.807533752530e+02,1.157933098935e-02,1.856694755952e+01,4.649714710735e-02
"                 174",-1.298153958919e+01,2.709984260028e+02,1.805779559210e+02,-1.297395784718e+01,2.895650282405e+02,1.806266239732e+02,7.581742015716e-03,1.856660223767e+01,4.866805219552e-02
"                 175",-1.336278513165e+01,2.710031202737e+02,1.804323683563e+02,-1.335919874061e+01,2.895693633143e+02,1.804827677686e+02,3.586391038975e-03,1.856624304056e+01,5.039941227712e-02
